V,Ca_SR,Cai,Nai,Ki,Ca_ligand,d,f1,fCa,Xr1,Xr2,Xs,h,j,m,Xf,s,r,dCaT,fCaT,R,O,I,a_ur,i_ur
-76.4720173897407,0.336239236239812,5.870354880817352e-05,7.324142963233726,104.60300703514227,0.0,0.0003473956092719152,0.6996213993150489,1.0059841394464288,0.0005720750892420153,0.46046304566098983,0.05794084989262361,0.7623504541380103,0.5559974374594495,0.02701204609391051,0.04521319406214852,0.9842137964495542,0.00024681801396966656,0.0002343990665346385,0.9344501649283745,0.04426192413549181,4.4040687028432576e-05,0.000949970903420766,0.00027533092994372484,0.6888919770645074
-70.51251164040619,0.33623656315479267,5.868556149657634e-05,7.324119313253427,104.60302259840694,0.0,0.0003892944915740138,0.7001768941625482,1.0059854164717439,0.0005720880164929236,0.45065343541466824,0.05805470912035966,0.751262451246599,0.5563257294521708,0.047006216403640035,0.04524496440831663,0.9841237010464946,0.0002599685332683271,0.00047554507248903763,0.9336792433631684,0.04429191501858596,4.403374099249781e-05,0.0009491491482098306,0.0002837908667392354,0.6889798305930874
-51.19119064507364,0.3362338979775884,5.876788840109904e-05,7.324334761244235,104.60301817312377,0.0,0.0013951445703282168,0.7005764291189152,1.0059858352812905,0.0006017466677293811,0.3996144289240651,0.05861101407935857,0.6429456403320718,0.5549889726245082,0.2688478066070566,0.045204656732177224,0.9832953988048159,0.0004302666954040471,0.006560704882433415,0.920322603594616,0.04432143803121501,4.4037186100328804e-05,0.0009485625251421689,0.00043717546455910645,0.6890704906465132
3.872336056098041,0.3362323624937451,6.688511203289873e-05,7.332180011747902,104.60305240269815,0.0,0.27492547079834495,0.6960954848768242,1.0059299605910983,0.0032911507089615545,0.2786946137040836,0.05962131446486997,0.022684721787523298,0.3347289165996195,0.9980458886971882,0.044909681660930165,0.9606686535525829,0.027599139365897463,0.836753689183696,0.5427251492598242,0.044330582486150204,4.47490549483312e-05,0.0009636723114042512,0.0929321554162247,0.6890399181309145
3.4359168102983855,0.33623813452417695,8.562497305934357e-05,7.332197092800671,104.60298129089823,0.0,0.5837145356794765,0.6892473063815187,1.0055415684200757,0.00848747455215177,0.18025785355351004,0.06070002996838255,0.00017771146830570652,0.1340248967330813,0.9984311097345202,0.04447482958377758,0.9215663142142543,0.07454425782804067,0.9863255206646976,0.19701635861923153,0.04420535366426575,5.0440502604177066e-05,0.0010893093456115065,0.2514483158371991,0.6888991975426295
11.324331644106868,0.33625127642441643,0.00010296765176696056,7.332065996253535,104.60279614571029,0.0,0.7624139369198547,0.6824475658593739,1.0048242505309266,0.01482934548979274,0.11714509240851077,0.061780297715621484,3.4263379836097946e-05,0.05141598687808858,0.9994216740106255,0.04400543962112252,0.8791365831588622,0.13141963694522413,0.9966995745809425,0.0531399452623781,0.043919386368026156,6.248435553798721e-05,0.001358204370422502,0.41653488369797087,0.6887374801652447
19.507548190264068,0.33626749351702634,0.00011578021224671741,7.331921639702355,104.60243160618951,0.0,0.867817433257191,0.6756950021001714,1.0038850011696765,0.024177190679891845,0.0744803561478306,0.06286458519003667,8.561622162980653e-06,0.01836256534631684,0.9997976078320707,0.043444345785901776,0.8283423969973673,0.23940318156389143,0.9993866816800178,0.0045634222555435,0.04350823518259759,7.91539368723814e-05,0.0017368854214970982,0.6306448101421619,0.6885416298425439
23.87720392899352,0.33628307725821066,0.0001261667451493971,7.331766951626636,104.60183846996385,0.0,0.9266605189733644,0.6690048863292474,1.0027813444988691,0.03560645042321943,0.047278024518531594,0.06395014061848064,4.639676208921376e-06,0.006626343983824253,0.9998833314723032,0.042819091798757,0.7746536829345438,0.3757452701631564,0.9997098524537479,0.0006369207038875906,0.04300813834747691,9.831568590996908e-05,0.002182479982601274,0.8046955978996597,0.6883323309187117
26.063878528804963,0.3362960893843755,0.00013569334418102249,7.331607238306461,104.60104430725629,0.0,0.9592428924538255,0.6623801136460806,1.0014621146610114,0.04795541004857194,0.030735031795074086,0.06503539324810902,3.1671062775126984e-06,0.002392058030019054,0.999912280712807,0.042164961948140234,0.722072793329931,0.49877914753968905,0.9998268320666747,0.0003026900190225038,0.04243735113227561,0.00011886960142313265,0.0026743888449700087,0.9021849465995064,0.6881187968622121
27.02954063582066,0.3363055564173038,0.00014492513656609026,7.331446125421428,104.60012348767464,0.0,0.977221075775905,0.6558206462571603,0.9997962040610444,0.06061487697694045,0.02095025429808074,0.06611974583675326,2.7300936769428894e-06,0.0008620111337052893,0.9999240477029481,0.0415028491699666,0.6721068177150573,0.590511785070152,0.9998670065229123,-0.00047874472551033494,0.04180444759620607,0.0001403731484142326,0.0032062592003985757,0.9474098334332542,0.6879036932736977
