CaM,Myoc,Myom,SLH_jn,SLH_sl,SLL_jn,SLL_sl,SRB,TnCHc,TnCHm,TnCL,Ca_i,Ca_jn,Ca_sl,NaB_jn,NaB_sl,Na_jn,Na_sl,Ca_sr,Csqn,V,d,f,fCaB_jn,fCaB_sl,K_i,xr,xs,Na_i,ikur_r,s,h,j,m,hl,ml,x,y,i,o,ryr_r,fluo_i,fluo_jn,fluo_sl,Cai_mean,fluo_mean
0.0006462196954968758,0.00324566261517756,0.1362502354616438,0.09969538655666985,0.18073521594002653,0.012562028181334558,0.019575639845001446,0.004173372048547977,0.1254849934482716,0.00684118147885359,0.017100272344019653,0.00019368947897333724,0.0003012078351008095,0.00021279083984009406,3.4081975062170375,0.7437195754663657,8.203653395876328,8.203165826009728,0.4962819253076855,1.1256681011279914,-71.12060575687599,3.188207738226402e-05,0.9976642902823206,0.041279083926174236,0.029524941706748915,120.0,1.4106788185105589e-05,0.008799360030970118,8.203253173172877,0.0005143295393640863,0.9780487917543454,0.23571636513775526,0.23111589532294843,0.029197958494565614,0.0348663983752125,0.014695121651818861,0.0017014058182307718,0.9347815179520641,3.7540120937026736e-07,1.7406678619949485e-06,0.8225932519019135,-3.3478859786103986e-23,0.0,-1.2080469713062636e-22,0.00019434563709581456,-3.605659447635426e-23
0.0006462267391579026,0.0032455171692918105,0.13625038357382666,0.10019569082864034,0.18075655257244747,0.014866117206429962,0.019659674231090246,0.0041733656459128935,0.12548450089899557,0.00684142179824443,0.01710018324937574,0.00019377212415079814,0.0005817109275295828,0.00021692217451687484,3.4082128091870247,0.7437199276116285,8.331820498256855,8.222540487271049,0.4962811311285129,1.1256670956253996,11.999181208685298,0.11501114676443822,0.98453000546641,0.041361743454227544,0.02952610939764065,120.0,0.0004382756815268848,0.009646180364281538,8.203773927804901,0.051525752887244314,0.9779862787712931,0.057717299192626276,0.19091243397621155,0.9969215944347053,0.03481474645185008,0.994467770966866,0.037521485418706084,0.9174231391852138,3.8536834897016846e-07,1.7850699165031475e-06,0.8224449562556221,-2.684820845807391e-23,0.0,-9.642331435999468e-23,0.00019477445216205876,-2.8901826418669054e-23
0.0006465313379662396,0.0032453746271350553,0.1362505316202064,0.1091777909206737,0.18112499575880756,0.0456331396473434,0.020747265679197525,0.004173874496952739,0.12548401592366384,0.006841662066270573,0.01710079806178361,0.00019456827209563064,0.0019589253241956888,0.00023989185116687244,3.4082500444355355,0.7437204990146186,8.261584707602536,8.20667793202119,0.4962776388776807,1.1256626987414107,13.704651589074228,0.6026097248887674,0.9622774193469774,0.042947269485140785,0.02955016524173926,120.0,0.005156406545850634,0.010662997798274423,8.204415861952329,0.38098922684559605,0.977700777170959,0.00027972692280287795,0.05207330344701048,0.9991975193763114,0.03475677025987807,0.9988273471125917,0.19296103449543806,0.8805555727642749,8.141170055662453e-07,3.69829724621779e-06,0.819579130577971,-2.1528726536693987e-23,0.0,-7.670985403834689e-23,0.00019733837201898596,-2.3157294847306456e-23
0.0006475103842970096,0.003245239380376971,0.13625067951923225,0.12641162640528353,0.1821331833137838,0.08519512088259124,0.022841938309399616,0.004175643803354832,0.12548355004147033,0.006841902241839233,0.017103179495316624,0.00019579485426008902,0.003140508682663054,0.0002693241074087469,3.4082646077182757,0.743720407840702,8.22893057228735,8.204596843894933,0.4962529025871587,1.1256312843027927,12.486438530202125,0.8103165913637431,0.940361452978018,0.04658243803828206,0.029617567917870815,120.0,0.00958610311686995,0.011679051661977373,8.204479772442646,0.5765977164390592,0.9774172273715146,1.7844961684257566e-06,0.014830967671414315,0.9990857664164746,0.03469889062009178,0.9986685992097198,0.313231339015642,0.8452027185721325,2.5027295129314e-06,1.0881948120650725e-05,0.813004450281849,-1.7258953991602904e-23,0.0,-6.064470724733278e-23,0.00020035504511622468,-1.8539136783227433e-23
0.000649237624368728,0.003245113600235523,0.13625082714111683,0.14529841785735048,0.1838591557223303,0.11800914138138674,0.025497345235230583,0.004178967969288511,0.12548310898926895,0.006842142259100615,0.017107820899033874,0.00019727403513196079,0.004180280528836523,0.00030248332729499876,3.4082710629302473,0.7437202354685912,8.218845424205261,8.204280649793144,0.4961743706279242,1.1255310742278366,10.793382831184262,0.8953172689002762,0.9184800806784607,0.051927499220935515,0.029735662374293106,120.0,0.013393136152245017,0.012695281209984853,8.204473647053298,0.6857341903519524,0.9771389326742239,-1.7000995573077706e-08,0.004685245762739855,0.9988999984356831,0.03464110738383548,0.9984062663082347,0.4019581332778892,0.8113362652436773,6.105648316371024e-06,2.4946588769521992e-05,0.8033499961022799,-1.3831565094151316e-23,0.0,-4.758983934256391e-23,0.0002036137504108148,-1.482734650490073e-23
0.0006517083528087904,0.003244998819920767,0.13625097433032546,0.16165005754584932,0.18632768757320858,0.14426971120795085,0.028491052382330843,0.004184006172404597,0.12548269684914248,0.006842382038474002,0.017115047872879926,0.00019895769189521857,0.005148067398975694,0.00033832990813721767,3.408275238921416,0.7437200487566596,8.21659344855644,8.20420929344111,0.4960036002250824,1.1253126181088071,8.971923475789106,0.9274924960304888,0.8965142939589484,0.058767121485421646,0.029908955080690136,120.0,0.01657190838463515,0.013712021120104941,8.204456177832903,0.7437974798747418,0.9768677297326992,-2.510813370430264e-08,0.0016593416702159333,0.9986544528647358,0.03458342040066297,0.9980606366499393,0.4652373419195045,0.7789155838756506,1.2323887125125118e-05,4.6664977575066536e-05,0.7910344663995563,-1.1080665270529128e-23,0.0,-3.704191756102921e-23,0.00020709295987658328,-1.1846098104755301e-23
0.0006548959926827931,0.0032448963393868903,0.1362511209119267,0.17384818193419832,0.18953550185848275,0.16614852799113888,0.03171744754200726,0.004190863811683166,0.1254823171042613,0.006842621489686363,0.01712512118754892,0.00020082410290477772,0.006079267972679833,0.00037638693087712716,3.4082790943743255,0.7437198591584834,8.216841713311519,8.204197893456486,0.49569931984855736,1.1249226986021605,7.274372476995305,0.93580928536456,0.874453465408702,0.06696697002131415,0.030140703848030994,120.0,0.01923262590654044,0.014729253422281081,8.204437400144677,0.7720689762380671,0.976604484514414,-3.7358050678285553e-08,0.000651296012638888,0.9983744066878911,0.03452582951938258,0.997667037368292,0.5088921887695291,0.747892968792494,2.2022997091254682e-05,7.647680321153544e-05,0.7763393415793215,-8.873159711477314e-24,0.0,-2.858135353802861e-23,0.00021078584682311164,-9.453858587227326e-24
0.0006587694559175345,0.0032448073521366507,0.1362512666944258,0.18200325355953173,0.19346241146954446,0.18511450402540536,0.03512832930606232,0.004199618881858846,0.12548197296966526,0.006842860513079144,0.01713826930915138,0.00020286502037390958,0.006993596142736906,0.00041650685018121685,3.408283214137148,0.7437196699672136,8.217732609382992,8.20420739445563,0.4952191081603788,1.1243063891205316,5.806892710199359,0.9326663142233917,0.852362648340282,0.07643110080800503,0.0304336108780256,120.0,0.021504002994333558,0.01574672503400473,8.204420063079404,0.7829071265783961,0.9763491741386743,1.453044116201125e-08,0.00027816193873101384,0.9980846521634853,0.03446833458643047,0.9972597612079371,0.5378607785842883,0.7182141073937971,3.626335622978867e-05,0.00011458103515446297,0.7594830716987788,-7.102161118535677e-24,0.0,-2.1850727597619391e-23,0.00021469586193733806,-7.536354006255529e-24
0.0006633030663475588,0.0032447330337152364,0.13625141147098718,0.1870375455968241,0.19807957254771816,0.20210575599843691,0.03871182508455425,0.004210339639749651,0.12548166762368934,0.006843099000121488,0.01715471080380776,0.00020508519087344225,0.007911939340529238,0.00045886957200317143,3.408287711738364,0.7437194824402406,8.218645645251945,8.204226011562861,0.4945207279728434,1.1234086269437724,4.581216402972399,0.9238316190392895,0.8303385594396385,0.08709082315538337,0.030790351881531043,120.0,0.023491005513093726,0.016764091116514807,8.20440507714438,0.7835084256893164,0.9761012197947341,-6.708913320036528e-09,0.00012697335995986547,0.9978030627045856,0.03441093544534968,0.99686348752219,0.5560462477242193,0.6898209546099611,5.6342608424678196e-05,0.00016102909448574391,0.7406399630846716,-5.681781236321043e-24,0.0,-1.654341314475374e-23,0.00021884976237377115,-6.001181238531617e-24
0.0006684852678558426,0.0032446746388711833,0.13625155501921304,0.1900097548777822,0.2033573298433879,0.21784793290907517,0.042487705723360754,0.004223102488123709,0.12548140446289194,0.006843336833203498,0.01717467835354172,0.00020750434765223093,0.008861514687058005,0.000504003301179798,3.4082925495012386,0.743719297197137,8.219398741874397,8.204249996110283,0.4935627918147291,1.1221748958506501,3.5665711022317086,0.9122560361234046,0.8084783694707054,0.09891052497317833,0.03121413225648726,120.0,0.02526913748096864,0.017781010533640722,8.204392773448678,0.7781409361958669,0.9758598181804321,2.1661977131827414e-09,6.102953924042789e-05,0.9975388924527622,0.03435363193731798,0.9964910649273989,0.5664165249978409,0.6626548549681988,8.390097591670204e-05,0.00021590149742747912,0.7199305514835524,-4.542982515648269e-24,0.0,-1.2396708505057339e-23,0.00022330430953884902,-4.773581857688398e-24
