CaM,Myoc,Myom,SLH_jn,SLH_sl,SLL_jn,SLL_sl,SRB,TnCHc,TnCHm,TnCL,Ca_i,Ca_jn,Ca_sl,NaB_jn,NaB_sl,Na_jn,Na_sl,Ca_sr,Csqn,V,d,f,fCaB_jn,fCaB_sl,K_i,xr,xs,Na_i,ikur_r,s,h,j,m,hl,ml,x,y,i,o,ryr_r
0.0011690856395846867,0.0070427967963371235,0.13244119618326144,0.19061088634260023,0.2692808595126303,0.2117120120913615,0.06270310583729015,0.006378022287588423,0.13302856959277334,0.0032703626690787804,0.026584136737114475,0.00036564267272230967,0.008373000093016487,0.0007410404297046804,3.9677246113858398,0.8656989860283795,11.043242156877124,11.035902315792125,0.5357353158371404,1.1747318292606124,2.8793300633304963,0.8747984026078653,0.76096984286331,0.1541230412630347,0.07035084926058432,120.0,0.03380004965971797,0.01803227323433617,11.036676053299576,0.6636532157277354,0.8949015504890929,2.3073876790606924e-09,0.00016782180728833237,0.9973375718672708,0.0114264434425314,0.996206970793648,0.4837319610747739,0.6352809185030879,0.00016835830281400316,0.00018843044342643713,0.5279410520873882
0.0011750466098516563,0.007042171277158317,0.13244174893008306,0.19169405684105678,0.27369958927963955,0.22370081305389475,0.06673685529623721,0.006388420564468519,0.13302753277342674,0.0032705764506746884,0.026584218225326393,0.0003685367055215261,0.009147866832150235,0.0007914738786542289,3.967725127053586,0.8656988330708539,11.043793066312702,11.035876138812016,0.5348842371343256,1.1737103633121784,2.248435384484943,0.873841110231346,0.7404693672242083,0.16473778626223415,0.07072179784906642,120.0,0.035319856754856216,0.01904858205620911,11.036618141917538,0.6796565688979246,0.8946959856034551,1.9135678857831085e-09,8.565386757984676e-05,0.9971473678331632,0.011407415594396559,0.9959379123264329,0.5012972736963234,0.610439270966243,0.00021821132659613756,0.00023232116574075208,0.5154275449408057
0.0011817869703567548,0.007041568095419285,0.13244230260763876,0.19249312551418432,0.2784655836915312,0.23575896168736452,0.07105201098782016,0.006400978226677359,0.13302652347873134,0.0032707919434503173,0.026588564731600622,0.00037175695228825785,0.009988414161575414,0.0008462163556589773,3.9677258332968477,0.865698678636807,11.044306089007044,11.035856347528675,0.5337697483783913,1.172370258989772,1.5770530302624377,0.86808223372896,0.720314245462708,0.1761945759301089,0.07117027716354594,120.0,0.036742552281869935,0.020063750560266203,11.036562804418937,0.6878970182012586,0.8944947647638261,2.8798324566084013e-09,4.4875718468882546e-05,0.9969279912456113,0.011388419474115742,0.9956269677253134,0.5129830854277005,0.5866593324934087,0.0002790156424296137,0.00028153824229369624,0.5019694215198703
0.0011893751331470048,0.007040989629260976,0.13244285683533202,0.19313165216777603,0.28356444177291174,0.2479416480236875,0.07571397624258983,0.006415847571202074,0.1330255447833147,0.003271009049808777,0.026597534554466177,0.0003753565948453135,0.01090574604527509,0.0009061895577150896,3.967726712120775,0.8656985232168413,11.044759937369726,11.035842665308541,0.5323639552940724,1.1706760348295773,0.9016690601621741,0.8590535083238355,0.7005010615101909,0.18853674536144832,0.07170266054204016,120.0,0.03807131741876068,0.02107771722165452,11.036510308966886,0.6903172766392963,0.8942981490533282,2.9726072819644406e-09,2.4130549674373388e-05,0.9966899250006669,0.011369455035004299,0.9952890749689264,0.5197823891652312,0.56390280033176,0.0003532775839155906,0.0003365506984985931,0.4875402333467015
0.00119790315002487,0.007040438648384766,0.13244341119848257,0.19367481483203514,0.28898486546697527,0.2602635646231295,0.08079255060318467,0.0064332213191338064,0.13302460026152382,0.003271227662843159,0.026611552859016934,0.00037939688870005045,0.011910635055646579,0.0009724251352867069,3.9677277389842396,0.8656983672916186,11.045139221980165,11.035835140655067,0.5306379768064862,1.1685899233408386,0.23984562901355982,0.8477763449695294,0.6810363913186384,0.20181296897105022,0.07232672239587931,120.0,0.039312618467869195,0.02209038818161205,11.036460895777157,0.6884371756590887,0.8941062221011274,4.005742697755702e-09,1.332247831691555e-05,0.9964381965616725,0.011350522229333927,0.9949310356864675,0.5226059586520613,0.5421309227525273,0.00044413648297188306,0.000397842533423056,0.4721119331050979
0.001207486944861167,0.007039918369124033,0.13244396524233726,0.19415443858118353,0.29471704194187,0.2726991553664635,0.08636169386071847,0.00645333605545689,0.13302369405918238,0.0032714476647955812,0.026631120408978116,0.0003839472681621984,0.013011999912824762,0.0010460338597294454,3.9677288849416237,0.8656982113548412,11.045434371539619,11.035834072143924,0.5285622728979649,1.1660724006893035,-0.40266184541518035,0.8349173927530712,0.6619305492682912,0.2160738615099167,0.07305175431756039,120.0,0.04047363081784422,0.02310165578864982,11.036414800717326,0.6833995879899,0.8939189792364209,4.643032672528319e-09,7.517555133812209e-06,0.9961753876978288,0.011331621008914865,0.9945569360052132,0.5222395386552704,0.5213055117302999,0.0005554785172773199,0.00046585602790161207,0.4556599078177277
0.0012182664702215735,0.007039432509040782,0.1324445184653046,0.1945851688313337,0.3007503685726518,0.28517313894653606,0.09249794452471966,0.006476474984099433,0.13302283096563797,0.0032716689253068664,0.026656821842505174,0.0003890850732935111,0.014215213128100129,0.001128212541250563,3.9677301186154046,0.8656980559308861,11.04564099011448,11.035839945598806,0.5261081099370754,1.1630826284332128,-1.0267963373540816,0.8208927010011018,0.6431941446146759,0.23136639543762613,0.07388865934409339,120.0,0.04156101579493906,0.024111408082626053,11.036372272156939,0.6760426516285659,0.8937363860539186,5.451704440920778e-09,4.337742763859419e-06,0.9959011114328826,0.011312751325600126,0.9941668294739799,0.5193336496323575,0.5013896207674874,0.0006920260513141607,0.0005408955945100899,0.4381705472333332
0.0012304048717466977,0.007038985331693226,0.13244507031150288,0.19497336268524407,0.30707043522062655,0.29755772553121235,0.09927687940495929,0.006502968662774487,0.13302201647467515,0.003271891299473743,0.02668933163332429,0.00039489485144074497,0.015519099465167222,0.0012200045790043525,3.9677314079856583,0.8656979015857029,11.045759791456941,11.035853389140772,0.5232450320140289,1.1595844369639159,-1.6369703535977451,0.8059376596391711,0.6248364317385896,0.24772543703637812,0.07484998012850701,120.0,0.0425804531474336,0.025119532451104806,11.036333580286612,0.6669664669638988,0.8935584145204299,6.5341179850583714e-09,2.571524371462122e-06,0.9956172030079422,0.011293913131732293,0.9937584494864474,0.5144099233448655,0.4823479801655955,0.0008593308546496856,0.0006229749728481206,0.4196517893307844
0.0012440866098623214,0.007038581678596651,0.13244562016286024,0.19532114139759338,0.3136553214093048,0.30966671288882447,0.10676648370226166,0.006533193435649701,0.13302125683064683,0.003272114625768156,0.026729417201545366,0.00040146262496667704,0.01691222677457592,0.0013227934006063864,3.967732722331902,0.8656977489348624,11.045796858912329,11.035875033356815,0.5199554777668904,1.1555371737048403,-2.238977390480023,0.7901589535661263,0.6068647049073644,0.2651626509360892,0.07594980962969518,120.0,0.04353652923793756,0.02612591597360634,11.03629902317105,0.6565912385805891,0.8933850637218858,7.552910631637608e-09,1.5529185561800878e-06,0.9953152407283887,0.011275106380529592,0.9933260968557699,0.5078755162255174,0.4641472547222445,0.0010636067346788314,0.0007116120520581497,0.4001459453889765
0.0012595117395214298,0.007038226957481484,0.13244616733108736,0.19562845366625842,0.32047215353478437,0.32125797879556706,0.11501783718397783,0.006567563216899437,0.13302055902185742,0.0032723387238857895,0.026777933087408536,0.0004088707249965823,0.018369491398543537,0.0014372181021208446,3.9677340341915124,0.8656975986407263,11.045763751424046,11.035905435766685,0.5162211824314626,1.150917344636226,-2.838814888987058,0.7735719382240018,0.5892844661537024,0.28365228187484276,0.07720349838070589,120.0,0.044432854470540156,0.027130443252897037,11.036268922051791,0.6452046008380864,0.8932163680486788,8.923795523953083e-09,9.509204545454807e-07,0.9949945789862333,0.011256331026424682,0.9928655741857262,0.5000418441288537,0.4467561562527375,0.0013112840677168564,0.0008055806305483695,0.3797447653406631
0.0012768858558502166,0.007037927072716706,0.13244671105039552,0.19589493155767476,0.32747223287824884,0.3320598124787556,0.12405214377452392,0.0066065133884909265,0.1330199307032821,0.0032725633927310183,0.026835803710003617,0.0004171900952483805,0.01984928884691277,0.0015639125564152747,3.967735321418312,0.8656974514028276,11.045678484201318,11.03594503888665,0.5120415578426003,1.1457103569580986,-3.4419536830782342,0.7561305898685704,0.5720998959469921,0.30311591890574313,0.07862708494273844,120.0,0.04527224311484424,0.028132993286202786,11.03624361063887,0.6329985667912216,0.8930523984101275,1.0503355584102529e-08,5.970274756712336e-07,0.9946504777067574,0.011237587025368628,0.9923697977427869,0.4911431706780981,0.43014547115066687,0.0016081401550917926,0.0009026663326240197,0.358603484859644
0.0012964066964093782,0.0070376882953749895,0.13244725047207312,0.19612019355695148,0.3345866653392908,0.34178521707862236,0.13384840258623507,0.006650477382853329,0.13301938004514294,0.003272788408799223,0.02690399457903328,0.00042646874847569987,0.021292663094335865,0.0017026256619148488,3.9677365693509126,0.8656973079437369,11.045564514585433,11.035994029088736,0.5074320081753986,1.1399234239341516,-4.052868686909319,0.7377534729975431,0.5553144468743013,0.32340988058723524,0.08023645389577576,120.0,0.046056900742156834,0.029133436092232057,11.036223421079631,0.6200983498663617,0.8928932580742557,1.2251031673369476e-08,3.9083375036160753e-07,0.9942778112942408,0.011218874335092185,0.9918315237449887,0.4813538587972214,0.4142880132539294,0.0019580208935455015,0.000999553483770342,0.3369492601849975
0.0013182448241992896,0.0070375170466978575,0.13244778466148305,0.19630440249619263,0.3417266429533349,0.35016728866845853,0.1443286335979793,0.006699852853822069,0.13301891547390107,0.0032730135251034967,0.026983467115605564,0.0004367147285797054,0.022626026393535913,0.0018522130702459782,3.967737772576228,0.8656971689869547,11.045449190272096,11.036052230542753,0.5024294292228613,1.133589956429863,-4.674746172296027,0.7183467970539348,0.5389314834650428,0.34431793844094033,0.08204612135576389,120.0,0.046788615771594204,0.030131629336500574,11.036208663253138,0.6065864477353282,0.8927390752825657,1.449641936684266e-08,2.655405025164231e-07,0.9938720502235534,0.01120019291533909,0.9912445140943368,0.470804450564178,0.39915852972976035,0.002361298398032482,0.0010919011444362895,0.3150811794847155
0.0013425202940592575,0.007037419594900676,0.13244831259917036,0.19644823509414172,0.3487834028255102,0.3569886025139031,0.15535122362613005,0.006754959089530922,0.13301854530461205,0.0032732384710449595,0.027075117730800954,0.00044789374756387,0.02377218864820473,0.0020109122833564617,3.9677389358592174,0.8656970352269742,11.045361177675632,11.036119091350786,0.4970940922338927,1.1267732771869707,-5.309373120851557,0.697824189606675,0.5229549172746943,0.36555512600874124,0.08406785792907705,120.0,0.047468946429352905,0.031127415263529794,11.036199598178882,0.5925210135491722,0.8925899925497729,1.7252516891932348e-08,1.8312036067912388e-07,0.9934287035522862,0.011181542728050439,0.9906006477607858,0.45959588387738953,0.3847335514392869,0.0028133715410727017,0.0011747587929790116,0.2933559363403039
0.0013692794462519125,0.0070374016957333516,0.13244883318734585,0.19655339468675295,0.3556349757366522,0.3621137623063883,0.166712368660037,0.006815991734414585,0.13301827730046,0.003273462953542496,0.027179707913959083,0.00045991860227590127,0.024660021455630503,0.0021755876999599434,3.9677400740207824,0.8656969072987271,11.04532724585682,11.036193705772884,0.4915077194349677,1.1195665703064173,-5.957182294788718,0.6761235174276213,0.5073897374760061,0.3867855773644864,0.08630915568175503,120.0,0.04809937981486807,0.03212061832825496,11.036196412885142,0.5779489888736818,0.892446154348978,2.0499985253673824e-08,1.2736160202282808e-07,0.9929430455933738,0.011162923737506178,0.9898932250631777,0.44781112654111344,0.3709912045357836,0.0033037486872168715,0.0012433150923366475,0.2721578547963592
0.001398474643703197,0.007037468208680072,0.13244934526219052,0.19662212552398284,0.362157343256807,0.36548785027941755,0.17815789590240147,0.006882980163423275,0.13301811819730622,0.003273686659556668,0.027297792097396745,0.00047264692435976415,0.025239633840103925,0.0023424597290638513,3.9677412106423184,0.8656967857523288,11.045369005842927,11.036274890593397,0.48576812585730716,1.112087131369958,-6.617395080674055,0.6532203769506226,0.4922423875396472,0.40765213823297575,0.08877185211589736,120.0,0.048681455322460335,0.03311104363377145,11.036199202153435,0.562915463495347,0.892307695192197,2.4369909625805673e-08,9.291302963507302e-08,0.9924112500531865,0.011144335910439462,0.9891161888634658,0.43552417022811013,0.35791101081066623,0.0038164367020172554,0.001293765540522612,0.2518599435747546
0.0014299537979233993,0.007037622768381438,0.1324498476115573,0.19665736736212935,0.3682346253276286,0.3671508859553989,0.18940874094748195,0.006955759023492807,0.1330180732904092,0.003273909259938501,0.02742965921294415,0.0004858996246517537,0.025490505977655526,0.002507451045633713,3.967742375753127,0.8656966710341778,11.04550066581071,11.036361234802268,0.4799799253225821,1.1044661917077714,-7.288268230802219,0.6291381540683703,0.477520930770441,0.42781225378481963,0.09145135576879317,120.0,0.0492168451805884,0.03409847655470905,11.036207957512389,0.5474699192803913,0.8921747292244061,2.9156987262088875e-08,7.395842421058998e-08,0.9918298967382962,0.011125779216090991,0.9882637527015155,0.42280646364499413,0.34547367826345143,0.0043317361893869715,0.0013240304390132135,0.23278382540259968
0.0014634629799823269,0.007037867568003148,0.1324503389967085,0.19666243637853556,0.373772157531766,0.36722230507370307,0.20018966547646477,0.007033959778059488,0.13301814615519295,0.003274130414306916,0.027575298390864242,0.0004994737832022713,0.025425367764253626,0.0026662688709112596,3.9677436029243927,0.8656965634779487,11.045728132542008,11.036451308127027,0.4742442868435727,1.0968357455476034,-7.967402453899548,0.6039528180179546,0.4632350504051991,0.44697300081164976,0.09433646534038048,120.0,0.049707400913818055,0.03508268317347719,11.036222566223344,0.5316695007746538,0.892047342178426,3.5025035135766145e-08,6.325539300068299e-08,0.9911961649989975,0.011107253626241393,0.9873307067753863,0.40973090780896393,0.3336609049610498,0.004828979579377834,0.0013340926540203427,0.21516671375656002
0.0014986583725238002,0.007038203246486504,0.13245081817627943,0.19664084181927943,0.3787083958470087,0.3658768691062658,0.210253894572476,0.007117020673604361,0.13301833848985287,0.003274349776549102,0.027734387228959,0.0005131510433387918,0.025082453313925,0.0028148815356970006,3.967744926291985,0.8656964633101464,11.04604941631841,11.03654386547206,0.4686497402499404,1.089316433597966,-8.652031164100952,0.577792275489674,0.44939590802819473,0.46491354806455465,0.09740972700449883,120.0,0.05015516925497334,0.03606341137796781,11.036242823981766,0.5155796149996996,0.8919255860231029,4.200197796624738e-08,5.635818133802036e-08,0.9905076688664793,0.011088759115229446,0.9863129908158951,0.3963736561675451,0.322455204264563,0.005289526665031794,0.0013257645329142803,0.1991483948096175
0.0015351276207939302,0.007038628903308183,0.13245128393054822,0.19659628024045075,0.3830160507799844,0.3633295136866942,0.21940464330983245,0.007204215790071775,0.1330186501107398,0.0032745670005080133,0.027906306364319896,0.0005267249945279494,0.024517294483205613,0.0029502082126739286,3.967746377978702,0.8656963706636974,11.046456215607412,11.036637798451721,0.46326621168380555,1.0820084899407993,-9.339316668656975,0.5508310102107346,0.43601587114386664,0.48149538955216326,0.10064850392030622,120.0,0.05056237847575527,0.03704039258487422,11.036268454259218,0.4992724338440669,0.8918094764659296,5.032284579703872e-08,5.307360885531097e-08,0.9897626014166089,0.011070295659948126,0.9852071940718589,0.3828140699600539,0.31183975360742994,0.005698893407094315,0.0013021650305745,0.18477188265837136
0.0015724205435018771,0.007039142261439226,0.13245173508394184,0.1965319124616265,0.3866976552367799,0.35978717712143893,0.22750606995179745,0.007294700199760246,0.1330190791341354,0.0032747817453704546,0.02809018202142221,0.0005400216304036749,0.023789408001630565,0.0030700175576657425,3.967747986162768,0.8656962855906076,11.04693570176247,11.036732111986463,0.4581433739496422,1.0749878213117328,-10.026548259430763,0.523280772823049,0.4231081903144463,0.4966544932912875,0.10402648428681713,120.0,0.050931407040749936,0.038013343530226396,11.036299125301985,0.48282444083067866,0.8916989931334659,6.049283356049114e-08,5.4397566126960765e-08,0.9889593456117032,0.011051863239870684,0.9840096819403377,0.3691334197239728,0.3017982833393126,0.006047870346167616,0.001266902193859819,0.17200518063696615
0.0016100771917860427,0.007039739875574254,0.13245217052427807,0.19645072194788177,0.3897842297517688,0.35545304931958344,0.23447857929662347,0.00738755736694274,0.1330196222135914,0.0032749936803921176,0.028284936588731185,0.000552884624561522,0.02295350832446829,0.0031724937680755534,3.967749773933108,0.8656962080780374,11.047472993417506,11.036826127404336,0.45331174726686635,1.0683062759955009,-10.711210620554303,0.4953796171183597,0.4106866238958084,0.5103879686012583,0.10751499841171416,120.0,0.05126473865310555,0.038981968361832195,11.036334469053035,0.4663137475948419,0.8915940815707468,7.284037059443294e-08,5.949934026823111e-08,0.9880968520978735,0.011033461837053945,0.9827173990436958,0.35541303562574605,0.29231498297199354,0.0063322525180161075,0.0012235202395408959,0.16076245794353006
0.0016476461965427905,0.007040417308987894,0.1324525892184883,0.1963551085440226,0.3923282050909181,0.35050084973671125,0.24029071790691323,0.007481840979680713,0.1330202747311646,0.0032752024888977774,0.028489333508776832,0.0005651743634025266,0.022055219216212944,0.0032567593311487934,3.967751758904307,0.8656961380688106,11.048053025605443,11.036919440279236,0.4487863767775341,1.061994645052357,-11.390952146011804,0.4673810149451809,0.3987650382139725,0.5227360805735265,0.11108423127126232,120.0,0.05156491403549161,0.0399459610702289,11.036374102944913,0.44981776997748935,0.8914946559976917,8.731669228674875e-08,6.634931911549285e-08,0.9871743864367585,0.011015091436084258,0.9813290360245813,0.3417325609076004,0.283374406986268,0.006551913056313574,0.0011750985536934612,0.15092766463482257
0.0016847060123565127,0.007041169385186837,0.13245299022463866,0.19624714918110533,0.39438649800764386,0.34508310298574757,0.24495668391640343,0.007576617499736401,0.13302103109175692,0.003275407871501358,0.028702033326162307,0.0005768066379488949,0.021130824909896005,0.003323324487720802,3.967753953381272,0.8656960754713571,11.048661559973038,11.037011564836348,0.44457011998104656,1.0560670652524529,-12.063632345416519,0.4395431770035,0.3873570014733028,0.5337670145596325,0.11470473353605223,120.0,0.05183448386511692,0.04090500819519384,11.036417640221284,0.4334113104691709,0.8914006024570854,1.0412192219024337e-07,7.423266466813645e-08,0.9861919323150673,0.010996752023958231,0.9798438092709798,0.3281684408708988,0.2749613788106983,0.006709650377321897,0.0011241063274111472,0.1423714271234665
0.0017208833413895534,0.007041990467680804,0.13245337269873012,0.1961286809836545,0.39601982511264816,0.3393314930878731,0.2485232548754266,0.007671000377608248,0.13302188506779947,0.0032756095481572844,0.028921650243856716,0.000587726283281375,0.02020715770874094,0.003372626774307398,3.9677563648660725,0.865696020164108,11.049285665235809,11.03710217567887,0.44065710854345275,1.05052456600644,-12.72730364154344,0.4121183896926748,0.3764754919152009,0.5435666658289013,0.11834829929786753,120.0,0.05207597684043821,0.041858790805571554,11.036464694054292,0.41716549354443905,0.8913117822576481,1.2404804576537313e-07,8.349966127803467e-08,0.9851495040327038,0.01097844359002049,0.9782598874174603,0.3147927505129478,0.26706093160231015,0.006810195461799426,0.0010724531016451497,0.1349601464450913
0.001755866566578311,0.007042874679747308,0.13245373590226128,0.1960013537362105,0.39728390658003127,0.3333576046101337,0.25106294155122677,0.0077641840490698865,0.13302283005457236,0.0032758072603739524,0.0291468004720584,0.0005979125878950662,0.01930267393955558,0.0034054822732959367,3.967758996421671,0.8656959720052626,11.049914381402678,11.037190986537766,0.437035580912759,1.045358905664112,-13.380210991070083,0.38534325185402374,0.3661324988683471,0.5522276213140807,0.12198898240485219,120.0,0.05229185625493391,0.04280698739581133,11.036514887131174,0.4011461710613245,0.8912280353416295,1.482059803783872e-07,9.609735913077476e-08,0.9840476707502209,0.010960166125774669,0.9765758067781094,0.3016719081429917,0.2596582152477295,0.00685928078817566,0.0010214597979296902,0.12856693059707502
