CaM,Myoc,Myom,SLH_jn,SLH_sl,SLL_jn,SLL_sl,SRB,TnCHc,TnCHm,TnCL,Ca_i,Ca_jn,Ca_sl,NaB_jn,NaB_sl,Na_jn,Na_sl,Ca_sr,Csqn,V,d,f,fCaB_jn,fCaB_sl,K_i,xr,xs,Na_i,ikur_r,s,h,j,m,hl,ml,x,y,i,o,ryr_r,fluo_i,fluo_jn,fluo_sl,Cai_mean,fluo_mean
0.0007846270000227011,0.0046416183972242345,0.1348422102469935,0.10868896215966548,0.20351744284063022,0.014948632662490993,0.02395385735468589,0.00484733702626614,0.12955143495984972,0.004896672746490617,0.020023677681289234,0.00023619706843309115,0.00035996501829420525,0.0002612646325576052,3.7341313425537552,0.8148169076694434,9.752503595879375,9.753030040069477,0.5112433161229365,1.1446624478098897,-74.30641136521476,1.8751698045393004e-05,0.9985690505562496,0.050432130172019224,0.0377405976835909,120.0,0.004563661680977414,0.007057031889870007,9.753232832975621,0.000356248948056646,0.9419517879242802,0.34624536151515173,0.2253037723641074,0.01600878222966939,0.03542253239884489,0.008873240839951405,0.0012745966527409347,0.9494057407336542,7.31367754465481e-07,2.413412381524462e-06,0.767431865951526,0.0024189894486790382,0.0032697147473397135,0.0026085814616988445,0.00023704424094276685,0.0024253282018259453
0.0007843351557253002,0.0046411656745495595,0.13484262839164066,0.10907973152872764,0.2034970669428122,0.016976196821674693,0.02404325334403338,0.004845924690271896,0.12955039701351292,0.0048970229521385755,0.020017252925749414,0.0002361860821517628,0.0006210507840809222,0.000265817645021563,3.734146383086312,0.814817306532264,9.911418008893042,9.777833365185375,0.5113245253084276,1.1447614695872526,13.753990424590691,0.11380481226972329,0.9867239737977361,0.050485571301985825,0.0377206437173343,120.0,0.005004025401692965,0.00790654057019103,9.753812784269682,0.052450063342644355,0.9419044659117443,0.0928450062151168,0.18643481233356857,0.9964394656982853,0.03537410563001215,0.9935665242718381,0.0359488468308296,0.9330496574405952,7.440462448177561e-07,2.456508430832785e-06,0.767523299265169,0.0024182819555110106,0.0033377533466436684,0.002609578527946662,0.00023737926156673465,0.002424726810364395
0.0007842885011961319,0.004640715033515419,0.1348430470403071,0.11681262410729082,0.20379769960464839,0.04615217951715551,0.02513203295885324,0.004844921492833947,0.1295493627434098,0.0048973740483576,0.020011402742129175,0.0002367207766920737,0.0019413435580116385,0.00028850145843240286,3.734188423819136,0.8148180467391096,9.822237747510114,9.757301411821103,0.5114002826668983,1.1448591213136041,15.86073172555958,0.6338937232278539,0.9651459479187647,0.051953958760606586,0.03772388870275345,120.0,0.011013824457937532,0.008923181770583629,9.754627981451156,0.4241061881288785,0.9416238185783874,0.0004039694351960362,0.04169209904893465,0.9993717410326756,0.03531519792984809,0.9990727156831554,0.2065427715465957,0.8954793639736025,1.309576431388583e-06,4.270062099014231e-06,0.7652893624174082,0.0024181336288196546,0.004517242170033088,0.002632810794418778,0.00023963545475544929,0.002426224079659496
0.0007847570026198368,0.004640269789082605,0.13484346612442555,0.13199899020284103,0.20467799484338314,0.08476078305748193,0.02721320275075751,0.004844842194883203,0.12954833829926296,0.004897726008506049,0.020006864705653587,0.0002375842646692081,0.0031234237060828126,0.00031817118632818163,3.73420331799753,0.8148179905328236,9.779200299865606,9.754580974704666,0.511455586102768,1.1449289184765008,13.67932490814091,0.8349409517872219,0.9436714205098745,0.055407733980942044,0.03777020819935444,120.0,0.016226524420407236,0.009939843343991346,9.754690984103416,0.6223232595188005,0.9413469880746904,1.997891380870103e-06,0.010442244459830108,0.9992038575361492,0.03525638833727349,0.9988339981450018,0.3327879797507824,0.859470480661224,3.499498769443539e-06,1.1069592234957075e-05,0.7597886998608419,0.002419168292992918,0.006284164844993854,0.002692089169644596,0.00024230763779456153,0.002430415439951651
0.0007858193772611344,0.0046398318730613035,0.1348438855373602,0.14908462690782273,0.20622519312932847,0.11819714843900382,0.029906451563701763,0.0048459348311442685,0.12954732729075816,0.004898078792106275,0.02000404619970452,0.0002386948486942257,0.004214606996160626,0.0003525912873875501,3.7342082631095392,0.8148178351711999,9.765527017266272,9.754144781588337,0.5114562167968503,1.1449305070394988,11.196786666734972,0.9099752513241194,0.9219644443819981,0.060603325496811244,0.03786824182480211,120.0,0.020316698457396472,0.010957628505379314,9.754662824994696,0.7214741939736857,0.9410777870548194,4.2991611043122954e-08,0.0031263081945542403,0.9989528636097402,0.03519767670249938,0.9984795718762799,0.42118790703221903,0.8249977450520005,8.186419380205484e-06,2.4751133572103892e-05,0.7514315942470258,0.002421578037695542,0.007625080640654372,0.002787371997574506,0.0002452879706772138,0.002436671219599315
0.0007875086231898342,0.004639402914357852,0.1348443051468466,0.1641801930704389,0.20848015888193355,0.14583458069232563,0.033014767268285596,0.0048483785661402575,0.12954633277864744,0.004898432349115082,0.02000327655639427,0.00024002615525047668,0.005252639733991725,0.00039064226055296155,3.7342103101358664,0.8148176604021319,9.762248817823298,9.754025692517498,0.5113605972913163,1.1448119898442721,8.863307826428434,0.935010745734263,0.8999559422484477,0.067381465387615,0.03802408429171229,120.0,0.023514897311391832,0.011976713437549292,9.7546194990652,0.7685764660580855,0.9408179083947081,1.5973943933804236e-09,0.0010984862160765367,0.9986420135126542,0.035139062874398545,0.9980423779908607,0.4812470379759785,0.7920177165167089,1.630069258473723e-05,4.6527277290768414e-05,0.7405038361691134,0.0024254490896911444,0.008385500656491957,0.0029154414801518874,0.0002485478382920167,0.0024448548447683588
0.0007898353260160589,0.0046389843810683735,0.13484472479864806,0.1755447071219769,0.21145158402225933,0.16902687974781294,0.036425166489397975,0.0048523120349519815,0.12954535753617227,0.004898786621109631,0.020004840913091064,0.00024156042012028569,0.006251462007174801,0.0004316024983943126,3.7342118691796298,0.8148174798649601,9.76233636348792,9.753983156699247,0.5111222471135818,1.1445150675778117,6.880041152983591,0.938381606073242,0.8777074238335238,0.07561571385159516,0.03824225828250379,120.0,0.02608924680310416,0.012996844419607098,9.754574005518206,0.7877657679943664,0.9405677589782493,6.676011334937476e-10,0.00043750188159974435,0.9983044629780851,0.035080546700384706,0.9975682385978475,0.5207519560142353,0.7604772008828521,2.8902949977787622e-05,7.709428432465486e-05,0.7272464471347143,0.0024308137888031517,0.008773178178125616,0.0030714744960835434,0.00025205970281808987,0.0024550208051757304
0.0007927984367378679,0.004638577640798334,0.1348451443189427,0.18313770149469583,0.2151257922910213,0.18896743502537372,0.0400733834486876,0.004857846289360857,0.12954440415994503,0.0048991415420374836,0.020008994859733367,0.00024328930356864927,0.007226577049940017,0.00047516216091099715,3.7342136715715646,0.8148172973586325,9.76331223147685,9.753965682345866,0.510692626032105,1.1439786504576692,5.271975924210641,0.9315702960945131,0.8553493176746503,0.08519686281502091,0.03852636646876953,120.0,0.02824268307787435,0.014017555847006638,9.754529819025834,0.7916064558860284,0.9403267632119104,-1.1023656806504429e-08,0.00019117655926352518,0.9979693597227227,0.03502212802428948,0.9970972231336562,0.5455884501693431,0.7303154855200641,4.721450167362161e-05,0.0001167216624662619,0.7118779502231873,0.0024376748264973375,0.00898336849357756,0.003250088160157347,0.0002558187004301907,0.0024671681081107205
0.0007963957812894652,0.00463818404150301,0.13484556351559882,0.18779823818216124,0.21947743515574408,0.20667876292106382,0.043938148495894995,0.004865080148366946,0.12954347521924472,0.004899497038582198,0.020015983402778034,0.00024521771988213887,0.008205493928525856,0.0005214953287851003,3.7342158694326932,0.8148171142091922,9.764353835316845,9.753957742484173,0.5100232649780584,1.143141255860566,3.986055693127431,0.9198761987348906,0.8330242716388926,0.09604536135491251,0.03887983265369507,120.0,0.030108933689300267,0.015038352564920535,9.754488001836272,0.7869261475763388,0.9400938714814953,4.332717181106394e-09,8.941827149877541e-05,0.9976542789168692,0.03496380668613718,0.9966535786953734,0.5600577421205697,0.7014687394327475,7.271585783143308e-05,0.00016549212892394134,0.6945726783468836,0.002446029238707449,0.009117611916375811,0.003446250221395911,0.00025985689978743617,0.0024812254058461723
0.0008006345618606577,0.004637805015485546,0.1348459821779766,0.19053732578090485,0.2244799320113849,0.22307134280789082,0.048041158048407195,0.004874118138740254,0.12954257344881062,0.004899853030010082,0.020026064719191838,0.0002473662536209382,0.009226044985151333,0.0005712698898531502,3.7342184316573213,0.8148169309784802,9.765224459621507,9.753954733399773,0.5090666248640074,1.1419412550862174,2.9502863063105678,0.9060268603101921,0.8108562936873269,0.10812779104807908,0.039306703738367386,120.0,0.03177267659928184,0.016058802401096122,9.754448871685542,0.7775833583151579,0.9398679592148478,5.779652674285493e-10,4.405393014711682e-05,0.9973656129377593,0.034905582523323396,0.9962462541903617,0.5672491131933244,0.6738738959452462,0.0001073415675731973,0.0002236105380339954,0.6754351082850981,0.002455892576895712,0.009217838959961375,0.003655965503558386,0.0002642445866648612,0.0024971223154101395
