V,Na_c,Na_i,m,h1,h2,Ca_d,d_L,f_L1,f_L2,K_c,K_i,r,s,a_ur,i_ur,n,pa,Ca_c,Ca_i,O_C,O_TC,O_TMgC,O_TMgMg,O,Ca_rel,Ca_up,O_Calse,F1,F2,fluo_d,fluo_i,Cai_mean,fluo_mean
-72.88091017332364,130.0099662226059,8.867111739314273,0.0037816841909282493,0.8508292694339165,0.8256163752079643,9.337246101551756e-05,1.648025502517187e-05,0.9983469220493206,0.9978549160316879,5.932523741590836,129.10255378442346,0.001209600777463721,0.9433789355845442,0.00041983975682300626,0.9557038656034647,0.0076145311608368845,6.531218403844968e-05,1.8159305354961561,7.621286969529646e-05,0.03103470407788816,0.0150174485306423,0.22185024826061728,0.6866726149048638,1.387616727291973,0.6894825766584263,0.7215769742337305,0.45274188519331704,0.329210546457998,0.003183332033165728,0.0011217339560831156,0.0009324492138766692,7.654933227020275e-05,0.000936160679410129
17.139435691219244,129.99105791132337,8.869683194793058,0.9798819529762719,0.41941479079428956,0.7607110799806369,0.00020579693364594648,0.050112931918692184,0.9813378643077384,0.9952053467466375,5.9323240484494955,129.10785790800196,0.025734686691907455,0.9199300067168376,0.0375840992786693,0.9556694822072177,0.007651969006217227,0.001781894531309231,1.8157367944009983,7.965671171759848e-05,0.031229496871860694,0.015096820966105342,0.2218019794498429,0.6867216890120984,1.387624119752815,0.6895345265593874,0.7216622839965102,0.4527609624009595,0.3296356368826561,0.003192035664374583,0.001137461909218328,0.0009347349084846938,8.213004940246805e-05,0.000938709947714765
42.05222138586112,129.9748674061811,8.8718853064523,1.0004130239389897,0.014962748776829437,0.5450733361515467,0.0022638684567524553,0.4215331953816602,0.8879693448146823,0.9794368945944865,5.9353781974544955,129.10746269024537,0.3624333603932782,0.8572142068118787,0.7338233646419263,0.9553609833113466,0.008538277522294526,0.032506992967258216,1.8143127353872024,8.373228428783781e-05,0.03208415698354316,0.015455999784512979,0.22184101174069798,0.6867007396445707,1.3876975589298504,0.6894768884211152,0.7220000668243316,0.45277466003080724,0.3293486877668215,0.003905971619519726,0.00304635514119051,0.0009459344130946333,0.0001264800523753793,0.000987119133253376
37.46392187148779,129.97381999546988,8.87202799925296,0.9996741876152003,0.0005332897872010443,0.3905615510605266,0.0050610096625847605,0.6486032713857109,0.8034750251572236,0.9639164305774949,5.942984719103565,129.10642087320147,0.5948144572617053,0.7987466984044013,0.9318936192257719,0.9550505918658921,0.009511894222579333,0.06290396640730364,1.8124922208970045,9.089662792081809e-05,0.03325972209950578,0.015967650993985255,0.22195502186780358,0.6866158967054306,1.3878096330771639,0.6874266183309004,0.7225413843715708,0.45262912615406736,0.32391459646710674,0.009669620445703046,0.0064285089015519254,0.0009632922249977163,0.0001883498246789346,0.0010704533363027008
30.628761530454476,129.97314771751024,8.872119681225254,0.9991451321937426,1.8860545637347285e-05,0.27984989347842787,0.009700176932709376,0.7858661054373794,0.7270315729481285,0.9486436003141594,5.9517990549418425,129.10521467928965,0.7140106940395283,0.7443153650358704,0.9723173499048431,0.954742658280972,0.010300706433068215,0.09191846536779795,1.8106074202060598,0.00013042927059241332,0.0371661954983577,0.017625969163835763,0.22242470979894244,0.6862892804623476,1.3881932399026822,0.6727594395129172,0.7239833660772435,0.4511391900537837,0.3082995532675536,0.025237080884531714,0.008729090435633798,0.0010164632034169623,0.0003180713816143145,0.0011676911883623904
23.93250972198811,129.97241615442906,8.87221943259172,0.9980508150187738,6.155312433805262e-07,0.20052112673052203,0.015810450704536027,0.8680906651894316,0.6578906298616387,0.9336174344330896,5.960426312005298,129.10403380860458,0.7703016921449394,0.6936863262092529,0.9758375886129541,0.9544397176774012,0.010901810107654878,0.11853088382149637,1.8088004847831205,0.00024579482417390656,0.05130840026284608,0.023644808127805953,0.22424704075356566,0.6849629618092176,1.3896027191869411,0.6257679534852685,0.7283577396615674,0.44447866749960735,0.28204862704198097,0.05047897587778542,0.009469572672842833,0.0012049389156649083,0.000550984155161399,0.0013669905579625145
17.95225004378741,129.97158892352272,8.872332202188398,0.9959661058156153,1.554822798006011e-07,0.14367938403172353,0.02208034205483594,0.9159581007609545,0.5953939389509703,0.9188401022695709,5.9683883928664345,129.10294328879505,0.7911607695827896,0.6466539885124492,0.9659740460680517,0.9541452227122338,0.011365214143292808,0.1410798385732434,1.8071418240682735,0.00042918808746330954,0.08247852180413574,0.037343828763700765,0.22878270424021094,0.681437861296259,1.3928270024650318,0.5471832809600554,0.7370375441559017,0.42838502961031094,0.24849310214241174,0.08056894762197411,0.009655282922245502,0.001636407365830997,0.0008537205181961061,0.0017936402198783401
12.79555922583016,129.9706867846949,8.872455167522991,0.9924581869951936,4.3942932462414337e-07,0.10295097877144294,0.02795300774680907,0.9411981027361549,0.5389734505486022,0.9043183514652833,5.975550216867785,129.10196150102166,0.7896903419381703,0.6030360389309687,0.9474131413692136,0.9538631183636818,0.0117357985575856,0.1585864879082658,1.805653800505402,0.0006252431338450986,0.12741088560635755,0.05823579220254577,0.2366590554949036,0.6750064476692753,1.3977805321119825,0.46183654504652044,0.7491599610422751,0.4029744187028792,0.21159116487970156,0.10935990608394366,0.009732870849247954,0.002296062895860081,0.0011610816556679217,0.0024418826596520004
8.40232294747569,129.96976235086598,8.872581173704472,0.9871763028464086,1.0200311228454945e-06,0.07376873419968161,0.0332486088048555,0.9497493320164806,0.4881495397566893,0.8900649033540402,5.981904013168876,129.1010895131385,0.7726252448286114,0.5626655292048895,0.9215375905766053,0.9535970463280427,0.012041789577663178,0.17156543140591607,1.8043334926287062,0.0007934695931865037,0.17587659099973846,0.08257564980811094,0.24752383159927588,0.6658488552023983,1.4036470416398334,0.38875448760334397,0.7632458177729892,0.37230598661372133,0.175472357658964,0.13179473377357223,0.009781625420161266,0.0030571312326711057,0.0014298448718466801,0.003188984059876795
4.6772118424709195,129.96885487351904,8.872704882536532,0.9799392263392414,2.1156311386347375e-06,0.052859877959640714,0.037879198814408196,0.9441031366360773,0.4425293252950335,0.8761013299251281,5.98749164618463,129.10032164232268,0.744262839126061,0.5253830696889624,0.8894903481574559,0.9533495960466007,0.01229982482631316,0.181218668669912,1.8031712418146997,0.0009217296888306306,0.21941847825900565,0.10652344137488744,0.26060036407658416,0.6546121132734241,1.409614495088212,0.33228657291588826,0.7782875553324541,0.3406511695180885,0.1428897212218322,0.14587205983269652,0.00980598835462916,0.0037897002906567318,0.0016463859461948963,0.003907666723283642
