CaSR1,CaSR2,CaSR3,CaSR4,Cai1,Cai2,Cai3,Cai4,Cass,d,f1,f2,fca,y,pa,n,ikur_r,ikur_s,h1,h2,m,it_r,it_s,V,Ki,ryr_a1,ryr_a2,ryr_a3,ryr_ass,c1,c2,c3,css,o1,o2,o3,oss,serca_a1,serca_a2,serca_a3,serca_ass,Nai,Nass,fluo_1,fluo_2,fluo_3,fluo_4,fluo_ss
1.3549332352362466,1.3522644667023789,1.3471132502135952,1.3389198165519718,0.00024997078904068687,0.00024984678968787327,0.00024961598754302995,0.00024932674228557347,0.0002471394281973091,1.3613300053730872e-05,0.9985900586424029,0.9985921628393907,0.9424234526394151,0.08370660744486302,5.36736425680076e-05,0.0019437873320025509,0.00036854221934740615,0.9839037988513648,0.8766703852622659,0.877268369865715,0.003307385374377289,0.0010939532407892496,0.9484485930289305,-73.98500684855266,134.3738377179954,0.24860869325447144,0.2516168177630865,0.2581619515223773,0.27230242819466316,0.8638526460019141,0.8980141104654775,0.9472317564021598,0.9894825620701244,0.0006837113356637138,0.0006152974985229563,0.0004896879587184759,0.0002814566611188467,0.014889839019754368,0.01485701931588071,0.014793290978210371,0.014674744705950116,9.43159478681795,9.308065249837876,0.0025214396641752832,0.0025205494348904556,0.0025188934787916985,0.0025168426094702924,0.0025002650269833845
1.354922915119416,1.3522536647967824,1.347101850983867,1.3389081481837608,0.0002499617474012829,0.0002498363620998012,0.000249603038163175,0.0002493206123475719,0.0002477751397248026,0.0037996393546180585,0.99732392154452,0.998220756628759,0.9423856984624713,0.08356442434706889,0.00024241000962191628,0.0019541471260823896,0.0036863081033704677,0.9838947393643989,0.7267313439966236,0.8510237689013558,0.6366021149406527,0.009518449871859182,0.9335446097240423,-14.876628290967354,134.37702788565133,0.24860048268618345,0.2516054476505895,0.25814375506011683,0.27226735707039496,0.8638741269451216,0.8980157791308233,0.9472125594323242,0.989446277103874,0.0006836881596983071,0.0006153125352839423,0.000489767924612287,0.0002820534219920565,0.014889662256264641,0.014856826747379245,0.01479307268995205,0.014674522460766885,9.431593449516502,9.396977449032452,0.0025213712520987287,0.0025204704625361465,0.0025187945123166158,0.0025167180060054854,0.0025005282076545707
1.3549125723967115,1.3522428379848432,1.347090418805919,1.3388951542307588,0.0002499527129156294,0.00024982598340923356,0.00024959401852248705,0.0002496788163547692,0.00026689777941040865,0.36585885411490854,0.9120109903859985,0.9827594806976298,0.940780198469869,0.07016970765370759,0.02613222622571203,0.002658966676316496,0.63237476095016,0.9836002948847734,0.0262563689728944,0.6101107530958979,0.9998103317128602,0.29271078973484155,0.870404513361803,43.50684060440752,134.37684886443182,0.24859226923808153,0.2515940761343009,0.2581255622189545,0.27224240540443995,0.8638954729067234,0.8980173292938974,0.9471932112521367,0.9882201218027595,0.0006836652108760691,0.0006153278112110233,0.0004898491125324039,0.00030086854081314365,0.014889485258586375,0.014856633936762228,0.01479285424504885,0.0146750826715407,9.431597678018576,9.942013647949592,0.0025213028899924213,0.002520391576558475,0.0025186975831517767,0.002516803198355904,0.0025141890699253338
1.3549022070751011,1.3522319860876684,1.3470789043032456,1.3388701278678847,0.0002499436905510216,0.00024981589263097084,0.0002495989725348013,0.0002505462997818815,0.00028827437142577955,0.615187736097476,0.8425825749181592,0.9671856456703226,0.9356534762697796,0.046944814335397864,0.05684331855327331,0.003816834053600947,0.9251926670146402,0.9832793108718647,0.0009368498110725069,0.4371634521547125,0.9999022652519279,0.5864860570967094,0.811009376205326,48.73183061974526,134.37605167673777,0.24858405292444785,0.25158270340856037,0.2581073849291356,0.2722462590142953,0.8639166838352118,0.8980187458049259,0.9471731424570979,0.9750970645055432,0.0006836424915760049,0.000615343483785025,0.0004899397769724268,0.00039509998659840073,0.014889308026991122,0.014856440897913941,0.014792636552050827,0.014677912326180218,9.431603672093075,9.971194754555004,0.0025212345816061485,0.0025203130134505655,0.002518617929704174,0.0025179375243036153,0.002560502441293944
1.3548918191546926,1.3522211078581121,1.3470671194896966,1.3388139701919772,0.00024993468685901644,0.00024980616935940566,0.00024961264911354576,0.0002514541513440854,0.000303942281358821,0.7665249248408806,0.7800128296402576,0.9518584646789963,0.9290475898415324,0.029356719128822373,0.08660020868873264,0.005031187063832759,0.9847525202037756,0.9829580847633849,3.347006340727637e-05,0.3132413645812911,0.9999130653846657,0.7624741749904391,0.7556623735608207,49.6531227258999,134.3749621120257,0.24857583376779416,0.25157132990939546,0.2580892379274815,0.272273929716932,0.8639377587974255,0.8980199932224462,0.947151654296798,0.9379129798349971,0.000683620011960015,0.0006153599112887678,0.0004900496401960908,0.0005939356160683939,0.014889130562375544,0.014856247662902397,0.014792420704707496,0.01468268634752281,9.431609814748152,9.97471245208819,0.0025211663405047447,0.0025202352654997945,0.0025185707236919075,0.0025202590459043727,0.002625239738146644
1.3548814086081682,1.352210199470131,1.3470547059636462,1.33870721906686,0.0002499257034772769,0.00024979674597213925,0.0002496310475535855,0.000252340114930707,0.000316203694166779,0.8583385961615534,0.7221159917698969,0.936774179384949,0.9223052834581342,0.01833446666832327,0.115418407999176,0.006244891551767886,0.995854089591353,0.9826369583963077,1.1699998723972483e-06,0.2244473305913501,0.9999067494728765,0.861347167472293,0.7040942840312637,49.04497315245899,134.37377586444603,0.2485676117954869,0.25155995604560033,0.2580711288657991,0.27231939075518424,0.8639586963499379,0.8980210388233955,0.947128391563038,0.8868764619845136,0.0006835977863051068,0.0006153774090530801,0.000490183026171409,0.0009111420929780391,0.014888952865994723,0.014856054260955362,0.014792207199375454,0.014688964843305348,9.431615943624053,9.96979766228823,0.002521098183526172,0.002520158683519893,0.0025185589468398116,0.002523504017028867,0.0026969954368236326
1.3548709753427175,1.352199252991154,1.3470411467054144,1.3385319073814073,0.00024991674130036016,0.0002497876067956012,0.00024965376474168156,0.00025322867945059256,0.00032650932714413296,0.9140329417473474,0.6680138911781714,0.9219289909349133,0.9159290340644081,0.011770805973213472,0.14332381854802878,0.007436685731383715,0.997738924347803,0.9823160532242603,3.7195858132708356e-08,0.16082347575669864,0.9998908060147432,0.9157132727569439,0.6560496953125963,47.73752352574082,134.3725834112508,0.2485593870359896,0.2515485821699416,0.25805306306968906,0.27237901842791923,0.8639794949477698,0.8980218549895845,0.9471031118363566,0.833106802336454,0.0006835758292026197,0.0006153962276698744,0.0004903424452953199,0.0013595420121864125,0.014888774939165213,0.014855860715789817,0.014791996280466365,0.014696475211759883,9.431621988677586,9.960302923133604,0.0025210301254345435,0.0025200834755375948,0.002518582088486372,0.00252746289209228,0.0027699229790706633
1.354860519146082,1.3521882550349937,1.347025782552235,1.338271452751178,0.00024990780229197087,0.00024977877345998153,0.00024968115509363793,0.00025413761331815335,0.0003355732119617338,0.9478125402683869,0.6172486586892282,0.9073191490460857,0.9100487988787016,0.00785587131397794,0.17034168956259188,0.008593553991140248,0.9978058365365566,0.9819954518676238,1.6582617004263933e-09,0.11523490588008699,0.9998660793731821,0.9450936734988457,0.6112897424072712,46.05432837069528,134.37142632372863,0.24855115951948872,0.2515372086425754,0.25803504599655913,0.2724505359379217,0.8640001528793196,0.8980224137760958,0.9470755664570111,0.7807295467214995,0.0006835541561415838,0.0006154166113247265,0.0004905303850432635,0.0019548449445938804,0.014888596783297299,0.014855667049766083,0.014791788107818076,0.014705041580585752,9.431627908394006,9.947870309925763,0.002520962180194348,0.0025200098173025565,0.002518639940657861,0.002532005081499879,0.0028411070224719495
1.35485003961916,1.352177185592931,1.3470078263255711,1.3379103792577787,0.00024989888908292883,0.0002497702761271784,0.00024971352904823625,0.00025507483754845116,0.00034376997561835385,0.9682950660735938,0.5695316844584178,0.8929409685848899,0.9046533081487493,0.00546826339907345,0.1964947033153813,0.009705014425105723,0.9974097014810399,0.9816752356496107,1.1830282942367951e-09,0.0825690947081102,0.9998309114826082,0.9604301729555617,0.5695917625982402,44.13521499420466,134.37032301998332,0.2485429292790134,0.25152583585668753,0.25801708352992314,0.2725323632800611,0.8640206681477919,0.898022684740651,0.947045485932133,0.7309587138929898,0.0006835327845388515,0.0006154388202750629,0.000490749515639055,0.002716090416724997,0.014888418399955522,0.014855473284914255,0.014791582759182733,0.014714537540046816,9.43163367509563,9.933414672762593,0.002520894362564886,0.002519937891076342,0.0025187328891564595,0.0025370461492921267,0.0029091263871802073
1.3548395360973782,1.3521660170118304,1.346986374273921,1.3374340966583547,0.0002498900045930462,0.0002497621449781751,0.00024975109122926187,0.0002560430691310915,0.00035130876688341977,0.9807047949722554,0.5246549980822991,0.8787908377668532,0.8996867257862052,0.00396852247640918,0.22180133593513024,0.01076178540429119,0.9967735620568887,0.9813554996617307,1.983042090180516e-09,0.059163336999432256,0.9997820967221202,0.9677030804369325,0.5307484922991847,42.04876908552511,134.36928067454755,0.24853469635098221,0.25151446424232377,0.25799918186173787,0.2726233082788324,0.8640410384154094,0.8980226346430524,0.9470125852294495,0.6840840859840014,0.0006835117341661773,0.0006154631333248781,0.0004910026015513092,0.0036652386681432407,0.014888239790863584,0.014855279442116941,0.014791380203242757,0.014724862867779819,9.431639269488645,9.91753833958202,0.002520826688633104,0.002519867888996973,0.002518861636932551,0.0025425267009466985,0.0029733512937326284
