,250
CaM,0.0015157249417706
Myoc,0.0089796882786617
Myom,0.1305173582579899
SLH_jn,0.1417278342018169
SLH_sl,0.2846483646063942
SLL_jn,0.029161175567717
SLL_sl,0.0489093977232549
SRB,0.0075885090175024
TnCHc,0.1345467992698078
TnCHm,0.0025684310926094
TnCL,0.0320272242286012
Ca_i,0.0004671128185847
Ca_jn,0.0007198222914629
Ca_sl,0.0005437352576926
NaB_jn,4.083635490417088
NaB_sl,0.8909224457492084
Na_jn,11.737220330491798
Na_sl,11.736659493926869
Ca_sr,0.551572594959932
Csqn,1.193504031282098
V,-66.35239005772877
d,7.146977015608355e-05
f,0.9666430197275624
fCaB_jn,0.1765062027455107
fCaB_sl,0.1085695833693938
K_i,120.0
xr,0.0428864869320787
xs,0.0147054593483577
Na_i,11.736835506128724
ikur_r,0.0010973429464862
s,0.8646156311500272
h,0.0446917182849941
j,0.0084672576718475
m,0.0671321588163808
hl,0.0026292588395334
ml,0.0306778348545776
x,0.0026784479503285
y,0.7989007726125607
i,8.402125140676664e-06
o,7.238814719149819e-06
ryr_r,0.4627882222518243
fluo_i,4.4658984107825004e-21
fluo_jn,0.0
fluo_sl,1.6630681397850853e-21
Cai_mean,0.0004696013527163
fluo_mean,4.378709261958406e-21
