name,value
i_K1,0
i_to,0
i_Kr,0
i_Ks,0
i_CaL,0
i_NaK,0
i_Na,0
i_NaCa,0
i_PCa,0
i_f,0
i_b_Na,0
i_b_Ca,0
i_rel,0
i_up,0
i_leak,0
i_stim,0
i_CaT,0
i_Kur,0
i_voltageclamp,0
time,0
