name,value
V,-75.596602
Ca_SR,0.3350868
Cai,0.00021919164
Nai,7.1692809
Ki,104.74882
Ca_ligand,0.0
d,0.00039492534
f1,0.17099011
fCa,0.87779895
Xr1,0.30976749
Xr2,0.45057719
Xs,0.15378828
h,0.73954361
j,0.12451598
m,0.029754996
Xf,0.006403385
s,0.74680281
r,0.00026759783
dCaT,0.00027019557
fCaT,0.7560329
R,0.011312036
O,0.00016504511
I,0.014215362
a_ur,0.000367
i_ur,0.96729
