,167
V,-83.61084797359112
Na_i,13.674792854750615
m,0.0026248019565624
h,0.7669706440669666
j,0.5973622664547371
K_i,136.95343004105658
r,0.0016700381425816
s,0.9429947561412214
s_slow,0.2913678847949707
r_ss,0.0022380802729319
s_ss,0.2550160210707838
y,0.002934751820011
Ca_i,0.0002468949421704
Ca_SR,1.7462231528178067
z_1,0.935908112583194
z_2,0.0089601304850049
z_3,0.05460913654498
TRPN,0.0541780301182591
