31.6001	-33.6107	-0.745092	-0.0339457	0.0260976	0.00590344	-0.936299	-0.464194	-0.142076	-0.603016
32.1001	-34.3529	-0.604011	-0.0339312	0.0237538	0.00666331	-0.898414	-0.468869	-0.118462	-0.48555
32.6001	-35.0753	-0.473624	-0.0336922	0.0193856	0.00875438	-0.858784	-0.473421	-0.0984303	-0.375194
33.1001	-35.7784	-0.371321	-0.0334962	0.0149549	0.0110913	-0.817493	-0.47785	-0.0815257	-0.289795
33.6001	-36.4608	-0.291071	-0.0333341	0.0104853	0.0136382	-0.775117	-0.482149	-0.0673291	-0.223742
34.1001	-37.1219	-0.228202	-0.0331999	0.00600073	0.0163531	-0.732309	-0.486314	-0.0554657	-0.172736
34.6001	-37.7619	-0.179004	-0.0330888	0.00152466	0.0191904	-0.689656	-0.490346	-0.0455995	-0.133404
35.0048	-38.2648	-0.147154	-0.0330135	-0.00207614	0.0215443	-0.655581	-0.493515	-0.0388689	-0.108285
36.0048	-39.4534	-0.0910142	-0.0328745	-0.0108092	0.0274183	-0.574412	-0.501003	-0.0261234	-0.0648908
37.0048	-40.5723	-0.0567193	-0.0327912	-0.0191777	0.0331156	-0.499088	-0.508052	-0.0175367	-0.0391826
38.0048	-41.6318	-0.0357283	-0.0327536	-0.0270425	0.0383847	-0.430617	-0.514727	-0.0117904	-0.0239379
39.0048	-42.6421	-0.0228332	-0.0327545	-0.034299	0.0430657	-0.369276	-0.521092	-0.00795323	-0.01488
40.0048	-43.6126	-0.0148724	-0.0327884	-0.0408804	0.0470819	-0.3149	-0.527206	-0.00538817	-0.00948426
41.0048	-44.5518	-0.00992882	-0.032851	-0.0467573	0.0504207	-0.26709	-0.533123	-0.00366864	-0.00626018
42.0048	-45.4671	-0.00683797	-0.0329385	-0.0519332	0.0531126	-0.225332	-0.538889	-0.00251211	-0.00432586
43.0048	-46.365	-0.00489007	-0.0330477	-0.0564382	0.0552129	-0.189072	-0.544546	-0.00173198	-0.0031581
44.0048	-47.2511	-0.00365046	-0.0331757	-0.0603207	0.0567885	-0.157765	-0.550129	-0.00120462	-0.00244584
45.0048	-48.1302	-0.00285162	-0.0333202	-0.0636409	0.0579092	-0.130886	-0.555667	-0.000847619	-0.002004
46.0048	-49.0065	-0.00232811	-0.0334791	-0.0664643	0.058642	-0.107942	-0.561188	-0.000605624	-0.00172249
47.0048	-49.8837	-0.00197722	-0.0336506	-0.0688565	0.0590481	-0.0884782	-0.566714	-0.00044128	-0.00153594
48.0048	-50.7647	-0.00173498	-0.0338332	-0.0708807	0.0591823	-0.0720725	-0.572265	-0.00032928	-0.0014057
49.0048	-51.6523	-0.00156143	-0.0340257	-0.0725948	0.0590919	-0.0583374	-0.577857	-0.000252477	-0.00130896
50.0048	-52.5489	-0.00143162	-0.034227	-0.0740509	0.0588175	-0.0469185	-0.583505	-0.000199273	-0.00123235
51.0048	-53.4563	-0.00132993	-0.0344363	-0.0752946	0.0583939	-0.0374934	-0.589222	-0.000161857	-0.00116807
52.0048	-54.3762	-0.00124657	-0.0346529	-0.0763649	0.0578499	-0.029771	-0.595018	-0.000134995	-0.00111157
53.0048	-55.3101	-0.00117543	-0.0348762	-0.0772951	0.0572099	-0.0234908	-0.600902	-0.000115201	-0.00106023
54.0048	-56.2591	-0.00111269	-0.0351057	-0.0781126	0.0564943	-0.018422	-0.60688	-0.000100168	-0.00101252
55.0048	-57.2238	-0.00105594	-0.035341	-0.0788402	0.0557198	-0.0143618	-0.612958	-8.83756e-05	-0.00096756
56.0048	-58.2046	-0.00100365	-0.0355816	-0.0794958	0.0549004	-0.011134	-0.619137	-7.88265e-05	-0.000924827
57.0048	-59.2015	-0.000954887	-0.0358272	-0.0800934	0.0540475	-0.00858715	-0.625417	-7.08679e-05	-0.000884019
58.0048	-60.2139	-0.000909023	-0.0360773	-0.0806435	0.0531705	-0.00659247	-0.631796	-6.40717e-05	-0.000844952
59.0048	-61.2408	-0.000865668	-0.0363313	-0.0811534	0.0522772	-0.00504147	-0.638265	-5.8156e-05	-0.000807512
60.0048	-62.2803	-0.000824559	-0.0365888	-0.0816274	0.0513738	-0.00384384	-0.644814	-5.29332e-05	-0.000771626
61.0048	-63.33	-0.00078552	-0.0368489	-0.0820672	0.0504654	-0.00292514	-0.651427	-4.82767e-05	-0.000737244
62.0048	-64.3867	-0.000748428	-0.0371109	-0.0824721	0.0495561	-0.0022247	-0.658085	-4.40988e-05	-0.000704329
63.0048	-65.4462	-0.000713191	-0.0373738	-0.0828396	0.0486491	-0.00169358	-0.66476	-4.03368e-05	-0.000672854
64.0048	-66.5037	-0.000679737	-0.0376364	-0.0831653	0.047747	-0.00129275	-0.671422	-3.69439e-05	-0.000642793
65.0048	-67.5533	-0.000648003	-0.0378974	-0.0834432	0.0468518	-0.000991391	-0.678034	-3.38833e-05	-0.00061412
66.0048	-68.5887	-0.000617933	-0.0381555	-0.0836667	0.0459649	-0.00076544	-0.684558	-3.11243e-05	-0.000586809
67.0048	-69.603	-0.000589468	-0.038409	-0.0838283	0.0450874	-0.000596299	-0.690947	-2.86402e-05	-0.000560828
68.0048	-70.5889	-0.000562549	-0.0386565	-0.0839208	0.0442199	-0.000469736	-0.697158	-2.64068e-05	-0.000536143
69.0048	-71.5392	-0.000537113	-0.0388965	-0.0839371	0.0433629	-0.000374962	-0.703146	-2.44015e-05	-0.000512712
70.0048	-72.4473	-0.000513092	-0.0391273	-0.0838714	0.0425165	-0.00030386	-0.708867	-2.26028e-05	-0.000490489
71.0048	-73.3071	-0.000490414	-0.0393479	-0.0837191	0.0416809	-0.000250374	-0.714283	-2.09901e-05	-0.000469424
72.0048	-74.1135	-0.000469004	-0.0395571	-0.0834773	0.0408557	-0.000210007	-0.719364	-1.95442e-05	-0.00044946
73.0048	-74.8629	-0.000448787	-0.0397542	-0.083145	0.0400407	-0.000179439	-0.724085	-1.82466e-05	-0.000430541
74.0048	-75.5529	-0.000429686	-0.0399386	-0.0827231	0.0392356	-0.00015622	-0.728432	-1.70803e-05	-0.000412605
75.0048	-76.1827	-0.000411624	-0.0401103	-0.0822142	0.03844	-0.000138549	-0.7324	-1.60297e-05	-0.000395594
76.0048	-76.7526	-0.000394528	-0.0402693	-0.0816226	0.0376538	-0.000125097	-0.73599	-1.50805e-05	-0.000379447
77.0048	-77.2643	-0.000378326	-0.040416	-0.0809539	0.0368767	-0.000114884	-0.739214	-1.422e-05	-0.000364106
78.0048	-77.7205	-0.000362953	-0.0405509	-0.0802149	0.0361088	-0.000107183	-0.742088	-1.3437e-05	-0.000349516
79.0048	-78.1244	-0.000348345	-0.0406748	-0.0794131	0.0353501	-0.00010145	-0.744632	-1.27214e-05	-0.000335623
80.0048	-78.4798	-0.000334441	-0.0407885	-0.0785565	0.0346012	-9.72795e-05	-0.746872	-1.20647e-05	-0.000322377
81.0048	-78.7911	-0.000321189	-0.0408928	-0.0776536	0.0338627	-9.4361e-05	-0.748832	-1.14595e-05	-0.000309729
82.0048	-79.0622	-0.000308537	-0.0409885	-0.0767129	0.0331355	-9.24582e-05	-0.750541	-1.08996e-05	-0.000297637
83.0048	-79.2975	-0.00029644	-0.0410766	-0.0757425	0.0324205	-9.13878e-05	-0.752023	-1.03793e-05	-0.000286061
84.0048	-79.5009	-0.000284857	-0.0411578	-0.0747507	0.031719	-9.1006e-05	-0.753304	-9.89416e-06	-0.000274963
85.0048	-79.6762	-0.000273751	-0.0412328	-0.0737448	0.031032	-9.11986e-05	-0.754409	-9.44023e-06	-0.000264311
86.0048	-79.8269	-0.000263091	-0.0413023	-0.0727319	0.0303608	-9.18737e-05	-0.755358	-9.01416e-06	-0.000254077
87.0048	-79.9561	-0.000252848	-0.0413669	-0.0717182	0.0297063	-9.29561e-05	-0.756172	-8.61311e-06	-0.000244234
88.0048	-80.0666	-0.000242998	-0.0414271	-0.0707092	0.0290695	-9.43837e-05	-0.756868	-8.23466e-06	-0.000234763
89.0048	-80.1611	-0.00023352	-0.0414834	-0.0697096	0.0284511	-9.61047e-05	-0.757463	-7.87674e-06	-0.000225643
90.0048	-80.2417	-0.000224396	-0.0415362	-0.0687235	0.0278516	-9.8075e-05	-0.757971	-7.53757e-06	-0.000216859
91.0048	-80.3104	-0.000215611	-0.041586	-0.067754	0.0272714	-0.000100257	-0.758404	-7.21561e-06	-0.000208395
92.0048	-80.3689	-0.00020715	-0.0416329	-0.0668037	0.0267106	-0.000102618	-0.758772	-6.90954e-06	-0.00020024
93.0048	-80.4187	-0.000199	-0.0416774	-0.0658748	0.0261693	-0.000105131	-0.759086	-6.61818e-06	-0.000192382
94.0048	-80.4611	-0.000191151	-0.0417196	-0.0649687	0.0256474	-0.000107771	-0.759353	-6.34053e-06	-0.000184811
95.0048	-80.4971	-0.000183592	-0.0417597	-0.0640865	0.0251445	-0.000110516	-0.75958	-6.07568e-06	-0.000177517
96.0048	-80.5278	-0.000176314	-0.041798	-0.0632289	0.0246603	-0.000113347	-0.759773	-5.82283e-06	-0.000170491
97.0048	-80.5539	-0.000169306	-0.0418346	-0.0623961	0.0241943	-0.000116249	-0.759938	-5.58128e-06	-0.000163725
98.0048	-80.5761	-0.000162561	-0.0418696	-0.0615884	0.0237461	-0.000119206	-0.760077	-5.35036e-06	-0.000157211
99.0048	-80.5949	-0.00015607	-0.0419032	-0.0608054	0.023315	-0.000122207	-0.760196	-5.12951e-06	-0.00015094
100.005	-80.611	-0.000149824	-0.0419356	-0.060047	0.0229005	-0.000125239	-0.760298	-4.91818e-06	-0.000144906
101.005	-80.6248	-0.000143815	-0.0419667	-0.0593128	0.0225019	-0.000128293	-0.760384	-4.7159e-06	-0.0001391
102.005	-80.6365	-0.000138037	-0.0419967	-0.058602	0.0221187	-0.00013136	-0.760458	-4.52222e-06	-0.000133515
103.005	-80.6465	-0.00013248	-0.0420256	-0.0579141	0.02175	-0.000134433	-0.760521	-4.33671e-06	-0.000128144
104.005	-80.655	-0.000127139	-0.0420536	-0.0572484	0.0213954	-0.000137505	-0.760575	-4.15899e-06	-0.00012298
105.005	-80.6624	-0.000122004	-0.0420807	-0.0566042	0.0210542	-0.000140571	-0.760621	-3.9887e-06	-0.000118016
106.005	-80.6687	-0.00011707	-0.0421069	-0.0559807	0.0207257	-0.000143625	-0.76066	-3.8255e-06	-0.000113244
107.005	-80.6741	-0.000112329	-0.0421324	-0.0553771	0.0204094	-0.000146663	-0.760695	-3.66908e-06	-0.00010866
108.005	-80.6788	-0.000107774	-0.0421571	-0.0547927	0.0201047	-0.000149682	-0.760724	-3.51914e-06	-0.000104255
109.005	-80.6828	-0.000103399	-0.0421811	-0.0542267	0.019811	-0.000152679	-0.76075	-3.37539e-06	-0.000100024
110.005	-80.6864	-9.91972e-05	-0.0422044	-0.0536782	0.0195278	-0.000155651	-0.760772	-3.23757e-06	-9.59597e-05
111.005	-80.6894	-9.51622e-05	-0.0422271	-0.0531466	0.0192546	-0.000158595	-0.760791	-3.10541e-06	-9.20568e-05
112.005	-80.6921	-9.12878e-05	-0.0422492	-0.0526311	0.0189909	-0.00016151	-0.760808	-2.97869e-06	-8.83091e-05
113.005	-80.6945	-8.75681e-05	-0.0422708	-0.0521311	0.0187362	-0.000164394	-0.760823	-2.85716e-06	-8.4711e-05
114.005	-80.6966	-8.39973e-05	-0.0422918	-0.0516458	0.0184901	-0.000167246	-0.760836	-2.74062e-06	-8.12567e-05
115.005	-80.6985	-8.05698e-05	-0.0423124	-0.0511746	0.0182521	-0.000170065	-0.760848	-2.62885e-06	-7.79409e-05
116.005	-80.7002	-7.728e-05	-0.0423324	-0.0507169	0.0180219	-0.000172849	-0.760859	-2.52166e-06	-7.47583e-05
117.005	-80.7017	-7.41227e-05	-0.042352	-0.050272	0.017799	-0.0001756	-0.760868	-2.41885e-06	-7.17038e-05
118.005	-80.703	-7.10927e-05	-0.0423711	-0.0498393	0.0175832	-0.000178315	-0.760877	-2.32024e-06	-6.87725e-05
119.005	-80.7043	-6.81852e-05	-0.0423899	-0.0494184	0.017374	-0.000180994	-0.760885	-2.22566e-06	-6.59596e-05
120.005	-80.7055	-6.53954e-05	-0.0424082	-0.0490087	0.0171711	-0.000183638	-0.760892	-2.13494e-06	-6.32604e-05
121.005	-80.7065	-6.27186e-05	-0.0424262	-0.0486096	0.0169743	-0.000186247	-0.760899	-2.04793e-06	-6.06706e-05
122.005	-80.7075	-6.01503e-05	-0.0424438	-0.0482208	0.0167832	-0.000188819	-0.760905	-1.96447e-06	-5.81858e-05
123.005	-80.7085	-5.76864e-05	-0.0424611	-0.0478417	0.0165976	-0.000191356	-0.760911	-1.88441e-06	-5.58019e-05
124.005	-80.7093	-5.53226e-05	-0.042478	-0.047472	0.0164172	-0.000193857	-0.760916	-1.80762e-06	-5.35149e-05
125.005	-80.7102	-5.3055e-05	-0.0424946	-0.0471112	0.0162418	-0.000196322	-0.760922	-1.73396e-06	-5.1321e-05
126.005	-80.711	-5.08797e-05	-0.042511	-0.046759	0.0160711	-0.000198752	-0.760927	-1.6633e-06	-4.92164e-05
127.005	-80.7118	-4.8793e-05	-0.042527	-0.0464149	0.015905	-0.000201147	-0.760932	-1.59553e-06	-4.71975e-05
128.005	-80.7125	-4.67915e-05	-0.0425427	-0.0460786	0.0157432	-0.000203508	-0.760936	-1.53052e-06	-4.5261e-05
129.005	-80.7132	-4.48716e-05	-0.0425582	-0.0457499	0.0155855	-0.000205834	-0.760941	-1.46815e-06	-4.34035e-05
130.005	-80.714	-4.30302e-05	-0.0425734	-0.0454283	0.0154318	-0.000208126	-0.760945	-1.40833e-06	-4.16218e-05
131.005	-80.7147	-4.12639e-05	-0.0425884	-0.0451137	0.0152819	-0.000210384	-0.76095	-1.35095e-06	-3.9913e-05
132.005	-80.7153	-3.95699e-05	-0.0426032	-0.0448056	0.0151356	-0.000212609	-0.760954	-1.29591e-06	-3.8274e-05
133.005	-80.716	-3.79451e-05	-0.0426177	-0.044504	0.0149928	-0.000214801	-0.760958	-1.24311e-06	-3.6702e-05
134.005	-80.7167	-3.63868e-05	-0.042632	-0.0442084	0.0148533	-0.00021696	-0.760962	-1.19246e-06	-3.51943e-05
135.005	-80.7173	-3.48922e-05	-0.0426461	-0.0439187	0.014717	-0.000219088	-0.760966	-1.14388e-06	-3.37483e-05
136.005	-80.718	-3.34589e-05	-0.04266	-0.0436347	0.0145838	-0.000221183	-0.760971	-1.09727e-06	-3.23616e-05
137.005	-80.7186	-3.20842e-05	-0.0426737	-0.0433561	0.0144536	-0.000223248	-0.760975	-1.05257e-06	-3.10316e-05
138.005	-80.7193	-3.07658e-05	-0.0426872	-0.0430828	0.0143262	-0.000225281	-0.760979	-1.00968e-06	-2.97561e-05
139.005	-80.7199	-2.95015e-05	-0.0427005	-0.0428145	0.0142015	-0.000227284	-0.760983	-9.68545e-07	-2.8533e-05
140.005	-80.7206	-2.8289e-05	-0.0427136	-0.0425511	0.0140795	-0.000229257	-0.760987	-9.29084e-07	-2.73599e-05
141.005	-80.7212	-2.71262e-05	-0.0427266	-0.0422924	0.01396	-0.0002312	-0.760991	-8.9123e-07	-2.62349e-05
142.005	-80.7218	-2.60111e-05	-0.0427394	-0.0420382	0.0138429	-0.000233114	-0.760995	-8.54919e-07	-2.51561e-05
143.005	-80.7225	-2.49417e-05	-0.042752	-0.0417885	0.0137283	-0.000234999	-0.760999	-8.20088e-07	-2.41216e-05
144.005	-80.7231	-2.39161e-05	-0.0427645	-0.041543	0.0136158	-0.000236856	-0.761003	-7.86675e-07	-2.31295e-05
145.005	-80.7237	-2.29327e-05	-0.0427768	-0.0413016	0.0135056	-0.000238685	-0.761007	-7.54624e-07	-2.21781e-05
146.005	-80.7244	-2.19896e-05	-0.042789	-0.0410642	0.0133975	-0.000240487	-0.761011	-7.23879e-07	-2.12657e-05
147.005	-80.725	-2.10852e-05	-0.042801	-0.0408306	0.0132915	-0.000242261	-0.761015	-6.94386e-07	-2.03908e-05
148.005	-80.7256	-2.0218e-05	-0.0428129	-0.0406008	0.0131874	-0.000244008	-0.761019	-6.66095e-07	-1.95519e-05
149.005	-80.7263	-1.93863e-05	-0.0428247	-0.0403747	0.0130853	-0.000245729	-0.761023	-6.38956e-07	-1.87474e-05
150.005	-80.7269	-1.85888e-05	-0.0428363	-0.040152	0.0129851	-0.000247425	-0.761027	-6.12923e-07	-1.79759e-05
151.005	-80.7275	-1.78241e-05	-0.0428478	-0.0399328	0.0128866	-0.000249094	-0.761031	-5.87951e-07	-1.72361e-05
152.005	-80.7282	-1.70908e-05	-0.0428592	-0.0397169	0.01279	-0.000250739	-0.761035	-5.63996e-07	-1.65268e-05
153.005	-80.7288	-1.63875e-05	-0.0428704	-0.0395043	0.012695	-0.000252358	-0.761039	-5.41018e-07	-1.58465e-05
154.005	-80.7295	-1.57132e-05	-0.0428816	-0.0392948	0.0126017	-0.000253953	-0.761043	-5.18975e-07	-1.51942e-05
155.005	-80.7301	-1.50666e-05	-0.0428926	-0.0390883	0.01251	-0.000255525	-0.761047	-4.9783e-07	-1.45688e-05
156.005	-80.7307	-1.44466e-05	-0.0429035	-0.0388849	0.0124198	-0.000257072	-0.761051	-4.77547e-07	-1.3969e-05
157.005	-80.7314	-1.3852e-05	-0.0429143	-0.0386843	0.0123312	-0.000258596	-0.761055	-4.58091e-07	-1.33939e-05
158.005	-80.732	-1.32819e-05	-0.042925	-0.0384866	0.0122441	-0.000260097	-0.761059	-4.39427e-07	-1.28424e-05
159.005	-80.7327	-1.27352e-05	-0.0429355	-0.0382917	0.0121583	-0.000261576	-0.761063	-4.21523e-07	-1.23137e-05
160.005	-80.7333	-1.2211e-05	-0.042946	-0.0380994	0.0120741	-0.000263032	-0.761067	-4.0435e-07	-1.18066e-05
161.005	-80.734	-1.17083e-05	-0.0429564	-0.0379098	0.0119911	-0.000264466	-0.761071	-3.87875e-07	-1.13204e-05
162.005	-80.7346	-1.12263e-05	-0.0429666	-0.0377228	0.0119095	-0.000265879	-0.761075	-3.72072e-07	-1.08542e-05
163.005	-80.7352	-1.07641e-05	-0.0429768	-0.0375383	0.0118292	-0.00026727	-0.761079	-3.56913e-07	-1.04072e-05
164.005	-80.7359	-1.0321e-05	-0.0429869	-0.0373563	0.0117502	-0.00026864	-0.761083	-3.42372e-07	-9.97859e-06
165.005	-80.7365	-9.89601e-06	-0.0429968	-0.0371766	0.0116724	-0.00026999	-0.761087	-3.28423e-07	-9.56759e-06
166.005	-80.7372	-9.48855e-06	-0.0430067	-0.0369994	0.0115958	-0.000271319	-0.761091	-3.15043e-07	-9.1735e-06
167.005	-80.7378	-9.09784e-06	-0.0430165	-0.0368244	0.0115204	-0.000272629	-0.761095	-3.02208e-07	-8.79563e-06
168.005	-80.7385	-8.7232e-06	-0.0430262	-0.0366517	0.0114462	-0.000273918	-0.761099	-2.89895e-07	-8.43331e-06
169.005	-80.7391	-8.36398e-06	-0.0430358	-0.0364812	0.0113731	-0.000275189	-0.761103	-2.78085e-07	-8.0859e-06
170.005	-80.7398	-8.01954e-06	-0.0430453	-0.0363128	0.011301	-0.00027644	-0.761107	-2.66756e-07	-7.75278e-06
171.005	-80.7404	-7.68927e-06	-0.0430547	-0.0361466	0.0112301	-0.000277672	-0.761111	-2.55888e-07	-7.43338e-06
172.005	-80.741	-7.37258e-06	-0.0430641	-0.0359825	0.0111602	-0.000278886	-0.761115	-2.45464e-07	-7.12712e-06
173.005	-80.7417	-7.06893e-06	-0.0430733	-0.0358204	0.0110914	-0.000280082	-0.761119	-2.35464e-07	-6.83347e-06
174.005	-80.7423	-6.77778e-06	-0.0430825	-0.0356603	0.0110235	-0.00028126	-0.761123	-2.25871e-07	-6.55191e-06
175.005	-80.743	-6.49861e-06	-0.0430916	-0.0355021	0.0109566	-0.00028242	-0.761127	-2.1667e-07	-6.28194e-06
176.005	-80.7436	-6.23093e-06	-0.0431006	-0.0353459	0.0108907	-0.000283562	-0.761132	-2.07844e-07	-6.02309e-06
177.005	-80.7443	-5.97427e-06	-0.0431096	-0.0351916	0.0108258	-0.000284688	-0.761136	-1.99377e-07	-5.77489e-06
178.005	-80.7449	-5.72817e-06	-0.0431184	-0.0350392	0.0107618	-0.000285796	-0.76114	-1.91255e-07	-5.53691e-06
179.005	-80.7455	-5.4922e-06	-0.0431272	-0.0348886	0.0106987	-0.000286888	-0.761144	-1.83465e-07	-5.30874e-06
180.005	-80.7462	-5.26595e-06	-0.0431359	-0.0347398	0.0106365	-0.000287964	-0.761148	-1.75992e-07	-5.08996e-06
181.005	-80.7468	-5.04902e-06	-0.0431446	-0.0345927	0.0105751	-0.000289024	-0.761152	-1.68823e-07	-4.88019e-06
182.005	-80.7475	-4.84101e-06	-0.0431531	-0.0344474	0.0105146	-0.000290068	-0.761156	-1.61947e-07	-4.67906e-06
183.005	-80.7481	-4.64157e-06	-0.0431616	-0.0343038	0.010455	-0.000291096	-0.76116	-1.55351e-07	-4.48622e-06
184.005	-80.7487	-4.45034e-06	-0.04317	-0.0341618	0.0103962	-0.000292108	-0.761164	-1.49023e-07	-4.30132e-06
185.005	-80.7494	-4.26699e-06	-0.0431784	-0.0340215	0.0103382	-0.000293106	-0.761168	-1.42954e-07	-4.12404e-06
186.005	-80.75	-4.09119e-06	-0.0431866	-0.0338829	0.010281	-0.000294089	-0.761172	-1.37132e-07	-3.95406e-06
187.005	-80.7506	-3.92263e-06	-0.0431948	-0.0337458	0.0102245	-0.000295057	-0.761176	-1.31547e-07	-3.79108e-06
188.005	-80.7513	-3.76101e-06	-0.043203	-0.0336103	0.0101688	-0.000296011	-0.76118	-1.2619e-07	-3.63482e-06
189.005	-80.7519	-3.60605e-06	-0.043211	-0.0334763	0.0101139	-0.00029695	-0.761184	-1.21052e-07	-3.485e-06
190.005	-80.7525	-3.45747e-06	-0.043219	-0.0333439	0.0100597	-0.000297876	-0.761187	-1.16123e-07	-3.34135e-06
191.005	-80.7531	-3.31502e-06	-0.043227	-0.0332129	0.0100063	-0.000298787	-0.761191	-1.11394e-07	-3.20362e-06
192.005	-80.7538	-3.17843e-06	-0.0432348	-0.0330835	0.00995355	-0.000299685	-0.761195	-1.06859e-07	-3.07157e-06
193.005	-80.7544	-3.04747e-06	-0.0432426	-0.0329554	0.0099015	-0.00030057	-0.761199	-1.02508e-07	-2.94496e-06
