V,Na_c,Na_i,m,h1,h2,Ca_d,d_L,f_L1,f_L2,K_c,K_i,r,s,a_ur,i_ur,n,pa,Ca_c,Ca_i,O_C,O_TC,O_TMgC,O_TMgMg,O,Ca_rel,Ca_up,O_Calse,F1,F2
-73.34533934483672,130.0193950801282,8.163265978926052,0.003574430681183127,0.8624237452864643,0.8584506559282388,7.009782618410223e-05,1.5205918338144662e-05,0.9984537978591702,0.9984383938904434,5.731020121837767,129.85476000449964,0.001159506828899317,0.9455901141954848,0.00039734888268314885,0.967103743324434,0.004571590026662199,5.998912246877064e-05,1.8140790167752672,6.0717156551437356e-05,0.024877882419450693,0.011998410758509975,0.17964280170226027,0.7239274699874074,1.3803449558417242,0.6006634120994144,0.6115236400397103,0.4188744605316125,0.47608023785136316,0.0022324424148142726
16.542206435657405,130.00050626521138,8.165834692731742,0.9771414115140789,0.4340846808319414,0.7926259606048347,0.0001918474310195086,0.04782644146247136,0.9820211480418676,0.9958790115064332,5.730866485653354,129.8600606044721,0.02473354568184995,0.9224882932974983,0.03523149699330463,0.9670674547775459,0.004611193224764721,0.0016737246403512342,1.8139053154009361,6.374071119859558e-05,0.025053220625958838,0.012069776979935302,0.17964810138706883,0.7239287466851212,1.3803594033083015,0.6006618713628287,0.611579829132336,0.4188738642754158,0.47642274090008613,0.0022384440094543124
42.9235684278107,129.98293407345213,8.168224632614576,0.9998033483215039,0.015485423806565818,0.5679413443177437,0.0036769771906859697,0.42019699728625604,0.8885872684897701,0.9800998298212417,5.7340718448184465,129.85965671973045,0.36678974528526853,0.859594967279781,0.7386900635559729,0.966755078721629,0.005518975203478467,0.032411135572827876,1.81266450226052,6.852513349605858e-05,0.02586793442370172,0.012410162334131792,0.1797400915274962,0.7238621705857137,1.3804380146800037,0.6003542058472766,0.6118922897236669,0.4188601256113412,0.47415749762191156,0.004832176318941546
37.96856597190208,129.98121706213945,8.168458317556036,0.9996467703644688,0.0005525354164830322,0.406947764633551,0.008383922637280323,0.647848761165186,0.8040335171656482,0.9645687501988423,5.741976635928537,129.85857707381732,0.6012875149382972,0.8009612865838126,0.9347676575415645,0.9664407659051663,0.006517123962260239,0.06283218090779528,1.811158235327166,0.00010201930120543387,0.028573417243863194,0.013540821068318824,0.1800845238683759,0.7236299202245627,1.3807053232801867,0.5904023095648824,0.6128885817388346,0.4180734811304371,0.4559760851380977,0.023007355510864993
30.791961154599488,129.97978395258323,8.168653405771627,0.9991549397616442,1.9679294696962822e-05,0.2915901396129352,0.013672288228274737,0.7854526347896575,0.7275361836573704,0.9492854695689291,5.751075117799671,129.8573349677757,0.7196121583098736,0.7463760583140535,0.9736006876156779,0.9661289520295859,0.007318483317634325,0.09188082396344234,1.8096321768999455,0.00024325512502419648,0.0434270954102276,0.019761725089752297,0.18199712242654198,0.7222951721628011,1.3821774268886935,0.5426335826358335,0.6174484479871776,0.4117845613438719,0.42116174236358844,0.056677085223587324
24.030799536033847,129.9781411481079,8.168877027092076,0.9980739031132694,7.489677763101672e-07,0.20893321659527914,0.01927590679725351,0.8678690855355219,0.6583465333302727,0.934249021170379,5.759951098849708,129.85612299875405,0.7746986937684455,0.6956045446086554,0.9764993711466221,0.9658221757231263,0.007925173525193457,0.11853148295718552,1.8081873626915552,0.0004891025230634463,0.08217539057343598,0.03660001094931039,0.1876393907813725,0.7179862506175817,1.386170925976576,0.4564255282695103,0.6277969900689416,0.39367804166961523,0.3731012034832333,0.10001198952724812
18.142753273621263,129.976355500596,8.16912009147769,0.9960563786418595,1.7683671759549486e-07,0.149707207586765,0.0248789542867025,0.9159064214552932,0.5958042158186051,0.9194613108727806,5.768145299346316,129.85500363555067,0.7949377710911308,0.6484371525077348,0.966596297100444,0.9655237042827824,0.008393856256486738,0.14117845958140593,1.8068718452978267,0.000744549013254766,0.13983584370450985,0.06338844410584142,0.19794527733983444,0.7096056633344302,1.3925576628693501,0.3671999538811543,0.6423688110906327,0.3640253340598818,0.31702944900533425,0.1436916306429175
13.097220043386223,129.9745648694891,8.169363850734452,0.9927249222753255,4.083993247603821e-07,0.10726997430815402,0.030214064745604625,0.9414581905503988,0.5393362092407411,0.9049283153151865,5.775533484694819,129.85399378439746,0.7934677288644846,0.6046859326002226,0.9484627607648584,0.9652371798554468,0.008770811650297528,0.15890438648635044,1.8056887560587438,0.0009467979450913516,0.19979495900866717,0.09398361469611642,0.21213353160568163,0.6976248558123844,1.3999735573877943,0.29730032655623656,0.658983019441448,0.3289013019438095,0.2611381283159849,0.1780606530703189
8.787873952018874,129.97285720713617,8.169596342920228,0.9877523402796621,9.485381644907896e-07,0.07686316411141093,0.035091238271680716,0.9506526508394398,0.4884549421936849,0.8906613419902379,5.782109915457383,129.85309423693582,0.7768677136635047,0.5641789998710298,0.9233761527273593,0.9649660060888596,0.00908400229019571,0.1721710903275043,1.8046314494251186,0.00108812430365546,0.250291048340249,0.12278358198041052,0.2288893050548153,0.6831741443715036,1.4072308025423206,0.2467359379899371,0.6764210636937321,0.2938252318012891,0.21079858307854898,0.19937932888429674
5.117029998447558,129.97126538646052,8.169813096338574,0.9809587804740099,1.950613960497203e-06,0.05507690842700714,0.03938394808353406,0.9461558518197515,0.44275584847306765,0.876679429959086,5.787915432917375,129.85229944954716,0.749261038235632,0.526753451374899,0.892348766541094,0.9647126891624423,0.009349776315405883,0.18210817842910945,1.803694728554612,0.0011760750938077527,0.2875663388370049,0.14678034572084472,0.24703595861278416,0.6673251964481975,1.4137313962831841,0.21019421823954107,0.6940743528586073,0.2617004342204412,0.16804203953198288,0.20842683463733958
