V,Na_c,Na_i,m,h1,h2,Ca_d,d_L,f_L1,f_L2,K_c,K_i,r,s,a_ur,i_ur,n,pa,Ca_c,Ca_i,O_C,O_TC,O_TMgC,O_TMgMg,O,Ca_rel,Ca_up,O_Calse,F1,F2
-65.32859154051366,129.60257484438924,10.203991132082448,0.009433749571405619,0.5751667991669233,0.3674848339072085,0.00021932369786615785,5.999727916253224e-05,0.9948033967751928,0.8655486988949039,7.2041815467323636,127.58217152357409,0.0023936492924159247,0.8936020819804976,0.000992487189603648,0.9129188918410589,0.018724581710413604,0.0026350443806344628,1.804053077962953,0.00019598673302891731,0.07572833371924967,0.03749065541010888,0.42433432281438604,0.507976872039773,1.4238232491004634,0.9809125433885757,1.2262988509189876,0.5408889674556916,0.09515778849102849,0.009544862292958495
22.026745032728357,129.58545904861438,10.206322689745928,0.9952267578344302,0.19846549642327366,0.32657098679426955,0.0004760515846094383,0.08653498869483435,0.9682244298547028,0.8620737880999612,7.203829201726957,127.58747911438574,0.04265569400337267,0.8650800514123451,0.07668745196270596,0.9128706270303231,0.018781537134175994,0.006016059790773891,1.8038534820293475,0.00020357113117920147,0.07632435232725578,0.03775771548071812,0.42422589518093345,0.5080843326494522,1.4238540863221198,0.9801038741338143,1.2268108639663013,0.5406956753182779,0.09539631365456996,0.009628247795013381
32.85835555050071,129.57929419577974,10.207165099268627,0.9993324956353592,0.007080485053277165,0.23399835667801033,0.004273980385674465,0.4423302824819968,0.8761134685332694,0.8484167214278454,7.206046202509282,127.58718927993593,0.3203487223037422,0.8061539582715861,0.6773491178354839,0.9125785269856674,0.019472985775242757,0.03616634460506414,1.8023777434191934,0.00021080686815309587,0.07788874431367745,0.038454822402146975,0.4242311473131683,0.5080964401858816,1.4239810928563803,0.9787075501069133,1.2276057494319859,0.5404689801167336,0.09483453413232991,0.010490887084701965
28.38831682826607,129.58023873570465,10.207040638995693,0.9988631729622286,0.00025276118206620223,0.16766717568961648,0.009573176215965592,0.6594856635040859,0.7927666672099831,0.8349757945130332,7.211356096604295,127.58644253796561,0.5107714242270446,0.7512492149204107,0.8805459391296625,0.9122863276367223,0.020159876898950466,0.06552199956648391,1.8006220741033627,0.00022896812666663028,0.08048435934611274,0.03962742149546116,0.42438459890315394,0.507992746933244,1.424216255714703,0.9723535518873225,1.228739427610071,0.5398259882633372,0.09060100668899368,0.014900001570425543
22.40595112731367,129.58135683573985,10.2068925641515,0.9976519576760738,9.093274928521729e-06,0.12013884301495874,0.015375406416389972,0.7899335574963896,0.7173829320091663,0.821753093511566,7.217565405343349,127.5855733955871,0.615366490207068,0.7001787417888201,0.9342042023852226,0.911999189145346,0.020708554926398594,0.0921729897113882,1.798819329444647,0.0002702988761407145,0.08633781802018821,0.042254039047794456,0.4249258502806954,0.5075913541084838,1.4247763909796285,0.9553285801030035,1.2307082645151288,0.5377706492174195,0.08317949781142231,0.02216231133079232
16.624516915039305,129.58237671079715,10.206757837709178,0.9952620373976431,5.250272193642295e-07,0.08608336833486849,0.02127583227812458,0.8664841248513973,0.6492485252743667,0.8087524643440186,7.223690304301074,127.58471564840679,0.6677366536010495,0.6527455849481485,0.9413282716230538,0.9117211769506605,0.021137581503189663,0.1143385043724004,1.7970425675165895,0.0003369590105435193,0.0976070891276416,0.04737631868055681,0.4261815943376366,0.5066107601740595,1.4258942095991953,0.9248780133251485,1.2340532924567869,0.5332159480355139,0.07418542112722806,0.030421915097368447
11.483392482801458,129.58328998685573,10.206637599541954,0.9911681244472252,5.612835008687639e-07,0.06168128021765225,0.026964636425516882,0.9081997606203989,0.587751692802248,0.7959833992203595,7.229356513791191,127.58392020257703,0.6875619196534604,0.6087756956102495,0.9287532037561249,0.9114568189184125,0.021480220728852157,0.13118216369199895,1.7953408668540167,0.00042215630650051234,0.11491329938956828,0.05546376857593644,0.42843314183096,0.504789530966908,1.4276802326515443,0.8828989009128291,1.2390240091967253,0.5255797456573851,0.06471300582933262,0.03831290193071275
7.061011733424172,129.58410098219795,10.206531263355394,0.9849453999159615,1.3079498371160349e-06,0.04419751124570734,0.03220162658769732,0.9252420327816893,0.5323847127702797,0.7834632280710072,7.234438216364869,127.58320417653485,0.6854938737207391,0.5681103384143315,0.9044307549904994,0.9112101966626547,0.02176033459163417,0.14346175844959397,1.79374960770344,0.000514532111574073,0.13695877896217445,0.06617300883871431,0.4318216114568934,0.5019786491017737,1.4300711735934832,0.8345875092468107,1.2455081317222993,0.5150482558026618,0.05545620051667616,0.044919479232102724
3.314076000699962,129.58481282625647,10.206438404504361,0.9764163854828468,2.7325550757894437e-06,0.031671184206106054,0.03681379980993917,0.9225304344312496,0.4827458924697107,0.771221462768339,7.238914685886927,127.58257039720267,0.6681178335214244,0.5305954248126867,0.8719415500804863,0.9109839817321403,0.021992983570467854,0.1525172507650105,1.792291636545326,0.0006031418685408309,0.1612186554969458,0.07853474019184763,0.4363263292214094,0.4981720480500941,1.4328725613881208,0.7856148697251605,1.2531789929744248,0.5024190058888173,0.04687052780225993,0.04972712579321807
0.15780516260023159,129.58542930170645,10.206358509471272,0.9656955296789417,5.091086662301904e-06,0.022697981275826392,0.040689546900764026,0.9027720663923426,0.4385443571696515,0.7593091246475104,7.2428125732498465,127.58201524814449,0.640202639113501,0.4960736888645136,0.8338869021104792,0.9107790255801672,0.022188251856410206,0.1594381267110669,1.790979214765352,0.0006802989181696652,0.18502019219817228,0.09134794154817417,0.44180039793837267,0.4934824301251887,1.435844537642896,0.7400945803902165,1.2616626983718713,0.4887357103054997,0.0392244360258278,0.052600154913992926
