V,Na_c,Na_i,m,h1,h2,Ca_d,d_L,f_L1,f_L2,K_c,K_i,r,s,a_ur,i_ur,n,pa,Ca_c,Ca_i,O_C,O_TC,O_TMgC,O_TMgMg,O,Ca_rel,Ca_up,O_Calse,F1,F2
-68.67023916765336,129.83669130301868,10.099833947859533,0.006299484716296072,0.7256314404102205,0.5754669051231146,0.00016718177134202744,3.387653180150686e-05,0.9970600701674046,0.964249385144543,6.6447975653093,127.74993337685319,0.0017698456831079677,0.9212270207679417,0.0006774868173552641,0.9306386798048208,0.014669264169931749,0.0003234998497678678,1.814768235650663,0.00015090231066067585,0.0594519027414287,0.029188097652842738,0.3603547295021738,0.5644422358153922,1.4121898701558844,0.8670179267096767,1.04470274192401,0.5100424296240912,0.14337207129504653,0.008423919945900858
22.12196492849821,129.81737188685364,10.102462969285586,0.9935837669192653,0.2912877075609852,0.5193659412301366,0.0003793650940446877,0.07306287654082873,0.9743776683378325,0.960860600247825,6.644493396497001,127.7552420229607,0.03662410944768332,0.8945626827746085,0.06442423640268773,0.930595500053345,0.01471940873055831,0.0031790349309896554,1.8145528895428589,0.00015741222772678107,0.059893893501942165,0.029379485948158646,0.3602808134420411,0.5645180673670074,1.4122132442341118,0.8665981512373886,1.0450705463425785,0.5099280056436146,0.14368075962257598,0.008481926768117192
37.6879016696772,129.80803629781286,10.103734415913488,0.9996291638191056,0.010391983582470284,0.37214197533142734,0.004157276265460028,0.43554040857316906,0.8816708465101455,0.9456362880550331,6.647219993992522,127.7549178854394,0.3507435726166837,0.833585982931691,0.7206264781096995,0.9302955052849986,0.015530636370425678,0.033966820822389665,1.8129950332597842,0.00016483947093764068,0.061353779843060764,0.030013691601573314,0.3603278022346286,0.5644953652652841,1.41233719377855,0.8655844347118521,1.0457553736087246,0.5097827912389118,0.14288421801235904,0.00962675924415425
32.63907625869223,129.8084010943259,10.103686628117023,0.9993236223059987,0.0003706767164124267,0.26665124779205934,0.00933526399943954,0.6564987199428413,0.7977826875457105,0.9306525994586372,6.653673221389259,127.75402324267523,0.560146486217972,0.7767630061784258,0.9140718837760671,0.9299949842676961,0.016354769345632923,0.06404368360072385,1.8111644705730343,0.00018588495685873684,0.06407711149011087,0.031213984755071474,0.36055244242761164,0.5643368935476628,1.412591709585825,0.8586305003936215,1.0468680292600072,0.5091235679576334,0.13668232316608953,0.01602354888501152
25.96376483839614,129.808915921132,10.103618431318266,0.9984784826112512,1.3205826387829711e-05,0.19106320868702079,0.015061481901894337,0.7896260843926122,0.7218973393084366,0.9159096484534697,6.661088702919622,127.75299763701418,0.6691893034503757,0.7238868725175023,0.9577244129384408,0.9296983229375859,0.017002677182113915,0.09213418168162253,1.8093041038709323,0.00024106733047542158,0.07130963187207205,0.03438629688660701,0.3613232920228471,0.563768007691555,1.4132942939087738,0.8371217419784998,1.0491933573353263,0.5064766741771864,0.1256164428879302,0.026846758854565497
19.65081087301197,129.8092942689459,10.103568791420276,0.996719933482731,5.872747324793958e-07,0.13690288105812257,0.020976104330967044,0.8685430336390473,0.6532844167405287,0.9014087650202585,6.668323697391759,127.75199647724546,0.7212704959637732,0.6747431958861774,0.9612078337585965,0.9294089674909588,0.01749717207587537,0.11659864972258163,1.807484583667375,0.0003357476346285331,0.08667110059984316,0.041238504542173024,0.36319747996458035,0.5623142210261517,1.4148336066846472,0.7966998851317693,1.0536251350634467,0.5000169676601839,0.11191908980801307,0.03945893108866645
14.107151546931195,129.8095671437557,10.103533492784276,0.9935703695254007,3.46023952263639e-07,0.09809540256837374,0.026760318302601283,0.9130271012952795,0.5913100340897333,0.8871557848859801,6.6749817620078264,127.75107368522679,0.7398770940389592,0.6291429444862635,0.9486378522282114,0.9291310773857357,0.01788498551592534,0.13595791462798668,1.805756889638622,0.0004576670791191413,0.11116045692134328,0.05253844566151462,0.3666522538112213,0.5595283910405772,1.417392386824124,0.7415258250401529,1.060457273295452,0.4887887515572876,0.09715669339664659,0.0517198822455098
9.360953610870085,129.80976639016225,10.103508205386492,0.9885840449450379,8.362554793981725e-07,0.07028908441907737,0.03215976719001601,0.9338976554875107,0.5354376632005668,0.8731627796328872,6.680945138253358,127.75024528494826,0.7365996611402236,0.5869162711615987,0.9259641007366677,0.928868814096953,0.018199356125251538,0.15028818237873304,1.8041548898112887,0.0005862812453219993,0.14222183003990907,0.06757648220005079,0.37187986234969317,0.555191384524126,1.4208296089036976,0.6809512165898088,1.0693269893019948,0.47329314834960323,0.08249251268879078,0.06197243697326461
5.339685321108237,129.80991293017757,10.103490084426609,0.9814823844151169,1.8420476762205113e-06,0.05036606162049739,0.0369910867722657,0.9363752033185603,0.48522766354498564,0.8594507172098254,6.686204523560843,127.7495125511457,0.7179900165444294,0.5479032451217055,0.8955770873849087,0.928625399838922,0.018460143222888577,0.16078915973781444,1.8026962912435496,0.0007040229919040949,0.1753466230216787,0.08460709727299462,0.37876572171538714,0.5493603444835277,1.4247844112922237,0.6233711169343084,1.0796164408589628,0.4550728972280076,0.0688236047066096,0.06922738207017892
1.946618396674285,129.8100194108376,10.103477410343178,0.9722349355191974,3.59364157031827e-06,0.03609261461238498,0.04113210949776131,0.9228443230656825,0.44033953398623665,0.846056107175806,6.690796597191941,127.74887050479767,0.6886007658205474,0.5119455025631169,0.8593874377823607,0.9284024919931656,0.018679581279461087,0.16869465127854014,1.801387780199011,0.0008009128922895227,0.20634668681602042,0.10168920694644194,0.3869958834307583,0.5422879191545241,1.4288628088113038,0.5732404548503813,1.0907592245899407,0.43589399356115216,0.05670417240836729,0.07325906921238931
