V
-80.80304764304164
22.287377205063326
33.077332295470356
18.659037560325018
3.2764532397688804
-8.87109402398207
-17.23008011706363
-22.644575778180265
-26.238023548115486
-28.822344986731782
-30.85894148783365
-32.58967959883733
-34.12786861662694
-35.53409344070852
-36.85706696330439
-38.10922481859071
-39.29170207437301
-40.41095628763475
-41.47561595376385
-42.49475932394312
-43.477055148111766
-44.43041531233854
-45.36182364355985
-46.27734923355532
-47.18224092015459
-48.08100983499123
-48.977533081520384
-49.875159046706955
-50.77689381497423
-51.6851931370933
-52.60205636144032
-53.529566315871584
-54.46935953404844
-55.42276134265953
-56.39082588243153
-57.37426736046501
-58.37338723357424
-59.38808511974292
-60.41773772523127
-61.46108118574457
-62.51618322498203
-63.58037016903551
-64.65014531319639
-65.7211447407693
-66.78812784622396
-67.8450376653418
-68.88521093453335
-69.90153208616643
-70.88668944254395
-71.83351880894227
-72.73534448056103
-73.58622387523914
-74.3813235294714
-75.11727133629131
-75.79257979844877
-76.40694807421029
-76.96111484003822
-77.4569781469005
-77.89746020393643
-78.28618975102262
-78.62725414437807
-78.92490867260292
-79.18348551212353
-79.40721280482815
-79.60010770013537
-79.76590537669561
-79.9080277010775
-80.02956997719583
-80.13331113588627
-80.22171096036742
-80.29693633289806
-80.36087868278582
-80.41516871291604
-80.46121943505254
-80.5003055991614
-80.53347927446495
-80.56154747016123
-80.58519038472615
-80.60514014752361
-80.62202037754498
-80.63631200974523
-80.64840815041093
-80.65864078841946
-80.6672992263208
-80.67463021707778
-80.6808386506421
-80.68609277388776
-80.69053899184404
-80.69430473460851
-80.69749821517942
-80.7002098933872
-80.70251547821542
-80.70447907755319
-80.70615422823063
-80.70758725408578
-80.70881775766503
-80.70988175338553
-80.71080366720375
-80.71160464990787
-80.71230020697485
-80.7129090738717
-80.71344940741142
-80.71393343040367
-80.7143705997303
-80.71476893659762
-80.71513538835237
-80.71547591093127
-80.71579565499428
-80.71609888074983
-80.71638898591702
-80.71666890819081
-80.71694122659393
-80.71720811841674
-80.7174713724241
-80.71773246504881
-80.71799263405345
-80.718252921343
-80.71851419054241
-80.71877714570344
-80.71904238006387
-80.71931038659459
-80.71958158977426
-80.71985630017862
-80.72013471935838
-80.720416994655
-80.72070329501356
-80.72099377021944
-80.72128849736775
-80.72158751563946
-80.72189084154344
-80.72219847378624
-80.72251039507516
-80.72282657380218
-80.72314696600056
-80.72347151728349
-80.72380016455186
-80.72413283830089
-80.72446946223046
-80.72480995353179
-80.72515422618318
-80.72550219176796
-80.72585375916721
-80.72620883474904
-80.72656732308499
-80.72692912754476
-80.72729415070235
-80.72766229461813
-80.7280334610775
-80.7284075518231
-80.72878446877135
-80.72916411420027
-80.72954639090793
-80.72993120234833
-80.73031845274974
-80.73070804721893
-80.73109989183227
-80.73149389371488
-80.73188996110908
-80.7322880034335
-80.73268793133421
-80.73308965672855
-80.73349309284022
-80.73389815423383
-80.73430475684603
-80.73471281800413
-80.7351222564384
-80.73553299229707
-80.73594494716077
-80.73635804405195
-80.73677220743818
-80.73718736323355
-80.73760343879914
-80.73802036294217
-80.73843806591249
-80.73885647939714
-80.73927553651338
-80.73969517180056
-80.74011532121094
-80.74053592209914
-80.74095691321067
-80.74137823466923
-80.74179982796359
-80.74222163593352
-80.74264360275504
-80.74306567392507
-80.74348779624565
-80.74390991780751
-80.74433198797337
-80.74475395736083
-80.74517577782493
-80.74559740244038
-80.74601878548386
-80.74643988241559
-80.74686064986126
-80.74728104559365
-80.74770102851409
-80.7481205586339
-80.7485395970559
-80.74895810595582
-80.74937604856372
-80.74979338914548
-80.75021009298433
-80.75062612636252
-80.75104145654288
-80.75145605175084
-80.75186988115608
-80.75228291485487
-80.7526951238521
-80.75310648004371
-80.75351695619914
-80.75392652594407
-80.7543351637433
-80.75474284488386
-80.75514954545812
-80.75555524234738
-80.7559599132055
-80.7563635364427
-80.75676609120974
-80.75716755738215
-80.75756791554477
-80.75796714697645
-80.75836523363515
-80.7587621581429
-80.75915790377132
-80.75955245442734
-80.75994579463892
-80.76033790954119
-80.76072878486283
-80.76111840691246
-80.76150676256556
-80.76189383925137
-80.76227962494013
-80.76266410813054
-80.76304727783732
-80.76342912357921
-80.76380963536701
-80.76418880369188
-80.76456661951387
-80.7649430742507
-80.7653181597666
-80.76569186836151
-80.76606419276057
-80.76643512610346
-80.76680466193434
-80.76717279419171
-80.76753951719856
-80.7679048256528
-80.76826871461773
-80.76863117951282
-80.76899221610455
