V
-86.91999999999999
-13.43
22.22
14.33
8.649999999999999
2.66
-1.7599999999999998
-4.59
-7.119999999999999
-9.01
-12.16
-14.369999999999967
-16.25999999999997
-17.840000000000003
-19.73
-21.63
-22.26
-24.15
-25.73
-27.62
-27.93
-29.2
-30.46
-31.4
-32.35
-32.67000000000006
-33.61000000000004
-34.870000000000005
-35.5
-36.13
-37.08
-38.03
-38.34
-38.97
-39.92
-41.18000000000001
-41.18000000000001
-41.80999999999998
-42.76
-42.76
-43.7
-44.02
-45.28
-45.91
-46.23
-47.17
-47.49
-48.75
-49.38
-49.38
-50.64
-51.59
-52.220000000000006
-52.85
-54.42999999999999
-54.42999999999999
-55.37000000000002
-55.69
-57.26999999999994
-57.27000000000001
-58.21
-58.53
-59.79
-60.74
-60.74
-62.31
-62.63000000000001
-63.58
-64.21000000000001
-64.52
-65.47
-66.10000000000001
-66.73000000000003
-66.73
-67.99000000000001
-68.62
-68.94
-69.88000000000001
-70.19999999999999
-70.51
-71.46
-71.78
-72.09
-72.41
-72.72
-73.03999999999998
-73.98
-73.98
-74.92999999999998
-75.24999999999999
-75.24999999999999
-75.88
-76.50999999999998
-76.82000000000001
-77.45
-77.77000000000001
-78.07999999999998
-78.72
-79.03000000000003
-79.03000000000003
-80.28999999999988
-79.35000000000004
-79.98000000000006
-80.91999999999992
-80.91999999999997
-80.92
-81.54999999999998
-80.92
-81.86999999999999
-81.86999999999999
-82.18
-82.82
-82.82
-82.5
-82.82
-83.75999999999999
-83.13
-83.44999999999999
-83.75999999999999
-84.70999999999998
-84.38999999999996
-84.08000000000003
-84.39000000000004
-84.39000000000009
-84.71000000000004
-84.70999999999998
-84.70999999999998
-85.34
-85.34
-85.65
-85.02000000000001
-85.34
-85.97000000000001
-85.65
-85.97000000000001
-85.65
-86.27999999999999
-85.97000000000001
-86.27999999999999
-86.59999999999998
-86.59999999999998
-86.59999999999998
-86.27999999999999
-86.27999999999999
-86.91999999999999
-86.27999999999999
-85.97000000000001
-86.91999999999999
-86.91999999999999
-86.59999999999998
-86.59999999999998
-85.97000000000001
-86.91999999999999
-86.27999999999999
-86.59999999999998
-86.59999999999998
-87.23
-86.59999999999998
-86.91999999999994
-86.91999999999999
-87.2299999999999
-86.9199999999999
-87.23
-86.59999999999998
-86.59999999999998
-86.91999999999994
-86.91999999999999
-87.23
-86.60000000000008
-87.54999999999993
-86.91999999999999
-87.23
-87.23
-86.92000000000004
-87.23000000000002
-87.23000000000002
-87.54999999999995
-87.23
-88.1799999999999
-87.85999999999999
-87.54999999999995
-87.23
-87.23000000000002
-87.55000000000001
-87.54999999999995
-87.55000000000001
-87.22999999999998
-87.54999999999995
-87.55000000000001
-87.55000000000001
-87.55000000000001
-86.91999999999999
-87.55000000000001
-87.55000000000001
-87.55000000000001
-87.55000000000001
-87.55000000000001
-87.85999999999999
-87.55000000000001
-87.55000000000001
-87.85999999999999
