V,Ca_SR,Cai,Nai,Ki,Ca_ligand,d,f1,fCa,Xr1,Xr2,Xs,h,j,m,Xf,s,r,dCaT,fCaT,R,O,I,a_ur,i_ur
-74.69925664791043,0.3479467050796868,0.00010972865528908697,7.462983460568004,104.2050948388058,0.0,0.00044833366201794565,0.385257788979001,1.002539726428475,0.03362056173046604,0.4406814764795565,0.06733981432147992,0.716615776866686,0.2998464111026611,0.033206221752356026,0.01897453706072044,0.9695889450928595,0.00028946875637951965,0.0003137498565770059,0.9096447791817065,0.02275464364356212,8.33479759772312e-05,0.0035673158157951274,0.0003374464734216707,0.5586939488950526
-71.72727651315816,0.3479565711866846,0.00010939160104826286,7.462981462583248,104.20512841834926,0.0,0.00048255254234851394,0.3863794394129642,1.002531902997726,0.03318424517104862,0.43372143146121955,0.06736003185250541,0.7080631778237668,0.30069525694400956,0.04542777171962715,0.01903289353219612,0.9697071177769091,0.00029984925780847924,0.0004701688936519816,0.9090487189092591,0.022827613673063595,8.30821830703659e-05,0.0035441583613709127,0.0003444194260522423,0.5588190662229986
-68.77726426149913,0.34796634887242245,0.00010908021978567965,7.462978335514198,104.20515587822732,0.0,0.0005927592197124145,0.38744257461617704,1.0025397452077258,0.03278743033375205,0.4174521495279587,0.06753277828044701,0.6835976909435234,0.3013993985269704,0.06425077849619516,0.019073660788566902,0.9696536755984537,0.0003309614297159705,0.0007611633410635008,0.9067959678476339,0.022900451650830333,8.282339223148316e-05,0.0035215155961480613,0.0003674301092270891,0.5589451380406444
-65.75870039272527,0.34797605434663254,0.00010880727966218823,7.4629838032282825,104.20518077088883,0.0,0.000806586391571435,0.38844712555259897,1.0025556258745725,0.03243221408195287,0.3960093407025375,0.06783491235884744,0.6435434031990771,0.30191430670445024,0.09090073500555126,0.01909942567253055,0.9694119091566563,0.0003853661406200836,0.001249623056566969,0.9020071214457154,0.022973015900279364,8.257898554440549e-05,0.0034997051250438564,0.00041249634613140386,0.559072322617723
-62.499005460106346,0.347985710047645,0.00010859222705525626,7.46302124527654,104.20520575602481,0.0,0.0011822027935697108,0.38938934859577007,1.002574476126754,0.032122351774141966,0.37126379943263527,0.06825212194849482,0.5871669188068108,0.3021635198919616,0.12960412083370726,0.019111701632430717,0.9689490614438372,0.0004693951585889482,0.0021049662724007623,0.8935048616293271,0.02304509637518798,8.235908798218075e-05,0.0034791684269803104,0.0004900380921664067,0.55920079114285
-58.63277698638532,0.34799534267667226,0.00010846570476765656,7.463146162276023,104.20523285966712,0.0,0.001849220224080175,0.39025816483527015,1.0025861068360897,0.03186548958802365,0.34355759096713395,0.06878132434218777,0.5119245010329331,0.3020070020295139,0.19148836822918655,0.01911062174389535,0.9682021345309832,0.000597151087806456,0.0038416757347565582,0.8797573053463441,0.023116413341819776,8.217687348855981e-05,0.0034604872092807376,0.0006199781039500783,0.5593307471455145
-56.6845974583893,0.3480050029200551,0.0001084642497912927,7.463430227010302,104.20526300526325,0.0,0.0028024715240454814,0.39106420278721804,1.0025861068360897,0.03165247510267404,0.3168676252853281,0.0693840210545969,0.4288367413566806,0.30141138709493664,0.23959322479462714,0.01910035659586761,0.9671983065007808,0.0007605656686053246,0.005657083337669564,0.86136495184404,0.023186507597651368,8.20536223524848e-05,0.0034445886414322404,0.0008043278587956864,0.5594618123033935
-53.40807232740185,0.3480147467170005,0.00010861677027979454,7.4639108778104015,104.20529657598972,0.0,0.0041783275640353895,0.39180412535529485,1.0025861068360897,0.0314816852178283,0.2918773049004392,0.07004328374447241,0.34430788021729924,0.3002502157151898,0.31361597716477607,0.019082584462092312,0.9659183013604244,0.0009659100547659367,0.009047575609294305,0.8385854597352328,0.02325474809236797,8.20161106758914e-05,0.0034326542492030686,0.0010599340642243906,0.5595937083691436
-46.31042761738891,0.3480246689174042,0.0001091098563723805,7.464975610096788,104.20533644469114,0.0,0.00754175047891085,0.39238204417424577,1.0025840073596974,0.031395302522089455,0.26252702150074214,0.07079318582574706,0.2414636638305553,0.29741362986456016,0.49300607511880185,0.019052118549590706,0.9639845835505371,0.001335147175791969,0.022632833449408692,0.8067281644037435,0.02332015886147651,8.210902285637998e-05,0.0034266484763561637,0.0015649158320303082,0.5597263822443045
-27.265943621043746,0.3480352456042218,0.000111767347404169,7.467715670313586,104.20538861186907,0.0,0.039290073915772196,0.3919042636100535,1.0025357968089763,0.03161805616080358,0.217115763603082,0.07169418939495266,0.08113042511255604,0.28028395646322785,0.9014483442374586,0.018992437540243774,0.9590379175901266,0.002988875720241255,0.21367984543075683,0.7403575119580885,0.023378643490361565,8.256319646391645e-05,0.0034367026361268828,0.004707523171501651,0.5598505259546995
