V,Ca_SR,Cai,Nai,Ki,Ca_ligand,d,f1,fCa,Xr1,Xr2,Xs,h,j,m,Xf,s,r,dCaT,fCaT,R,O,I,a_ur,i_ur
-71.12123615132076,0.3425129070447786,7.013765681933942e-05,7.150864332429707,104.52839556516115,0.0,0.0007408732879310372,0.619527873094995,1.0053439417638481,0.0019186351955608767,0.4018843575127297,0.07137656556504696,0.6138291480899044,0.467329125144443,0.05102975734181957,0.03196240724456366,0.9735820692010494,0.0003956855800729339,0.0005659621467753584,0.8641009705315535,0.03791397403017911,5.450209304145945e-05,0.0013836395277163258,0.0004963416029186812,0.6602327010153121
-68.071822220619,0.3425115289833982,7.012950330812819e-05,7.15084794387478,104.52842334115427,0.0,0.0008025402553300004,0.6201724997397717,1.0053457685456963,0.0019089034467621787,0.3949796471564694,0.0715238205320345,0.6029192542677843,0.4675626420071017,0.06966982478869968,0.03198013901840852,0.9734298794131039,0.00041115832895787755,0.0008529421654094264,0.8625196181169045,0.037942460122208116,5.45197046910245e-05,0.0013824585584379346,0.0005086699685570974,0.6603298445200269
-64.88331476129967,0.34251014553864223,7.015215888498042e-05,7.150851034150452,104.5284499433643,0.0,0.0009998646544129358,0.6207752127115022,1.0053467278019437,0.001906904340631599,0.37882475083952294,0.07180969143513269,0.5730179634287451,0.4675163814720486,0.09982419037783209,0.03198125305335887,0.97308697425399,0.000456621358633263,0.001426250215744337,0.8581547688719096,0.03797050726747011,5.454265363132337e-05,0.001381542361314897,0.0005467927005271203,0.6604278482792201
-61.24563825939873,0.3425087773304673,7.023388717465015e-05,7.1509183376775045,104.52847796470779,0.0,0.0014089626633453638,0.6213285685623673,1.0053461406651591,0.0019156991731822718,0.3566120605118,0.07222190352787188,0.5231506410000917,0.46704020440198324,0.14673381224516432,0.03196655990619714,0.9725075393429681,0.0005402592698416891,0.002525458898448576,0.8495841560662032,0.03799779251226815,5.4582726741449734e-05,0.0013811774696010407,0.0006243390753397902,0.660526852418455
-56.130735877614605,0.3425074608499822,7.04316522035086e-05,7.151209973580298,104.52851021320724,0.0,0.0023011835552151066,0.621808017571762,1.0053426775647605,0.0019428949098534581,0.3285998847472048,0.07276333940312879,0.44725691985187677,0.4657304936953359,0.23575717772171276,0.03193454783810575,0.971571095710033,0.0006909271651516256,0.005349811223835041,0.8342675770067381,0.038023703240268346,5.4661015884740325e-05,0.0013818995590938086,0.0007806759410852374,0.6606270480673637
-42.2382499908368,0.3425062875775337,7.100640545395496e-05,7.152908844599494,104.52855309016891,0.0,0.006440314197797895,0.6220231276189281,1.005332643431798,0.0020317111258878733,0.2879654730522629,0.0734814123707529,0.30549862036393,0.4607076422641602,0.5449633633869944,0.03187405239745556,0.9696370216187588,0.0011192064403981819,0.028266532896920535,0.8035191813915277,0.03804673915526845,5.483048601212613e-05,0.00138508374459534,0.0013235709128605765,0.6607280007910991
-2.5655510920835045,0.34250674986518437,7.989636941349468e-05,7.158075491001541,104.52860949381422,0.0,0.23165735124422696,0.617891441677427,1.0052469064309462,0.0036072940139722795,0.20929168532408263,0.07447132725156334,0.014931910795037799,0.3145736515994422,0.9970677808326572,0.03169331750702935,0.9535913866410972,0.013540842626340975,0.7597359320918368,0.5914308062025512,0.03804603690424682,5.596234025677365e-05,0.001413466763664339,0.041700694044873136,0.6607466468635369
12.166141767008588,0.3425147907016087,9.633089910898396e-05,7.15804556321569,104.52856412722802,0.0,0.5643433789033359,0.6118057876192551,1.0048160697788076,0.009667078796761455,0.13555207149683834,0.07553092089938859,0.00018165271425654811,0.12294076938893449,0.9994791140440376,0.031366871818627844,0.9112604376508002,0.08078240047128699,0.9897586341874477,0.170021637182875,0.0379334047153778,6.196465729120712e-05,0.001569426212610974,0.25601162342345923,0.6606024261146951
19.010283489782932,0.34252749430754165,0.00010668025924418295,7.157904072296185,104.52830084067843,0.0,0.7589292971015619,0.6057517912784403,1.0041732798466414,0.01914846257336211,0.08533499971411279,0.07659740694150227,-2.8389124172424623e-05,0.04440519319923446,0.9997832331061787,0.030965154192896693,0.8582896833616706,0.20429432645242757,0.9997100429487319,0.016329295455351327,0.037724509256189295,7.184487339589886e-05,0.0018294276707610266,0.5407870580906716,0.6604148106934224
22.660590669875365,0.34254121987037583,0.0001153875524756335,7.157753144229575,104.52778787639352,0.0,0.8669561013009816,0.5997545865323225,1.0034429761834676,0.030313424500292195,0.05388067548633185,0.07766513343108394,-8.22825266409436e-06,0.015792863006398455,0.9998499152121679,0.03052743806108519,0.803503703987204,0.3415549045902586,0.9998212050735971,0.0005739421600053512,0.03745176315900111,8.367200974438377e-05,0.0021458175635526624,0.7521193819255925,0.6602163246524466
24.626432876850465,0.34255471475863686,0.00012379278039319544,7.157598999246817,104.52706830421937,0.0,0.9264138489415318,0.5938158875201373,1.002601740455253,0.0422844185244066,0.03487131864308496,0.07873269130016228,4.4418320095454925e-06,0.005649888054995706,0.9998959211823755,0.030072780973865,0.7499864751610278,0.4620656603905653,0.999800977589987,0.00014080025592169793,0.03712319341077125,9.693174470919958e-05,0.0025076243211742794,0.872091929247254,0.6600137111202706
25.576723143415204,0.3425672065559946,0.00013214275142767046,7.157443693670661,104.5262154122349,0.0,0.9589947923120304,0.5879356584270262,1.0015812276316574,0.05456723589738221,0.02364088221883978,0.07979946575852806,3.168167796524596e-06,0.0021057219015943956,0.9999075550779967,0.029612907875976428,0.6990363554206515,0.5535703570735826,0.9998111821676793,1.539724831670422e-05,0.036742360848859235,0.00011141247457513854,0.0029119046199928,0.9304616574288292,0.6598093765403495
26.015905076515587,0.3425780588015005,0.0001405376897661237,7.157289060229155,104.5252979674468,0.0,0.9768827436463808,0.5821135362537109,1.0002796363140862,0.06689932007189829,0.017087828694442704,0.08086515428258932,2.972238014427983e-06,0.000822709304843921,0.9999128303282818,0.029154506134843428,0.6511349508216447,0.6170268434920032,0.9998381025972927,-1.9714906308982443e-06,0.0363118089651326,0.00012698512987583977,0.003358088252835805,0.9566370040827824,0.6596043648606258
26.274062968115206,0.3425866977015878,0.00014901641695813498,7.157135866470387,104.52436564591757,0.0,0.9868078889118607,0.5763490178843189,0.9985526149833582,0.07916668899200603,0.013265940377989333,0.08192962989901897,3.1092997111676582e-06,0.0003050380448443679,0.9999156109881915,0.02870056639873248,0.6063415915096356,0.6590531458264284,0.9998408283597346,2.908506152545279e-06,0.035833750642488595,0.000143555377975761,0.00384676777253508,0.9682599112899001,0.6593990855690881
26.520407024369394,0.3425925758364327,0.00015756604528577046,7.156984316367164,104.52344882432793,0.0,0.9924447474478005,0.570641549564019,0.9962053348207808,0.0913385749255034,0.010998556752885667,0.08299286063472981,3.0566965138892955e-06,5.5175057981075696e-05,0.9999182128118679,0.028251882188895905,0.5645187576835295,0.6868636251814864,0.9998390997978474,1.0304987345543036e-06,0.03531048075388654,0.00016102958590961022,0.004378783472169368,0.9739843555060104,0.6591936435789205
26.807550626153446,0.34259516219550984,0.0001661464513765852,7.1568343159689976,104.52256198695484,0.0,0.9956051514286882,0.564990560663289,0.992979944415987,0.10342516570374402,0.009644722074209907,0.08405486215169025,2.8953354452914147e-06,-4.5120266101478324e-05,0.9999211349312087,0.02780813589820097,0.5254533955364772,0.7060714455259517,0.9998519501127308,-4.0258824893052065e-07,0.03474466981580259,0.00017929135861717636,0.004954554341451769,0.9770244656972675,0.6589880021441235
27.137011893529124,0.34259394932186416,0.00017471348337669434,7.156685684740575,104.52171108140658,0.0,0.9972452035056414,0.5593954850638436,0.988551230440593,0.11544341194242333,0.008847846307123952,0.08511566024842679,2.6452007914209425e-06,-3.243710433283445e-05,0.9999243797044064,0.02736880349831608,0.4889437510934186,0.7202606173504277,0.9998620534655277,-1.4963408443308035e-06,0.03413943007697585,0.00019819638513630182,0.005573837719164941,0.9784186578221433,0.6587821049226515
27.504307296561105,0.34258847952066945,0.00018323283487442705,7.156538289366289,104.52089922889753,0.0,0.9980834555472126,0.5538557686287261,0.9825328574400681,0.12740075732441938,0.008358861110737895,0.08617527059827325,2.4888641023202077e-06,6.970863766789499e-06,0.9999277549536052,0.026933609849095756,0.4548242967604583,0.7314745443027723,0.9998727111508261,1.6315983269959875e-07,0.03349827136165062,0.00021757355975564067,0.006235583390348609,0.9791893008665544,0.6585759297119566
27.89806826349927,0.34257836032279937,0.00019167622134591992,7.156392019033571,104.52012728197461,0.0,0.9985367238712398,0.5483708648328414,0.9744903228647025,0.13930044130396568,0.008033532737142171,0.08723370396969014,2.3772665410337743e-06,2.1276984511227304e-05,0.9999312913658774,0.02650239473838281,0.42294692324830924,0.7408346282566474,0.9998756039817652,-1.2825863214719933e-06,0.03282498531469561,0.00023723505960549906,0.006938126738895074,0.9799366509799541,0.6583694683539829
28.304395305517247,0.34256327365111505,0.00020001778011518621,7.156246775465281,104.519395164457,0.0,0.9988134560882934,0.54294023211273,0.9639718564724155,0.15114408826510636,0.007790195302711458,0.08829096868391123,2.2743172329094764e-06,1.6080476080235366e-05,0.9999346910950561,0.026075046729329334,0.3931702069600085,0.7491519087699616,0.9998856376430368,-7.366460431638147e-07,0.032123491357813734,0.0002569892166837249,0.007679440475863158,0.9807987239214915,0.6581627173882472
28.709583313350077,0.34254298673548034,0.0002082339605942465,7.156102481922304,104.5187022790914,0.0,0.9990013768941218,0.5375633354710804,0.9505411570273401,0.16293023414272254,0.007589612988920152,0.0893470689828654,2.1557546004384923e-06,7.322542963419426e-06,0.9999379511576411,0.025651541798413707,0.3653644425271098,0.75687017755981,0.9998942675065464,-2.575252548345482e-07,0.03139781269896746,0.00027664318236645107,0.008457107364522432,0.9817044671022527,0.657955683615173
29.102226303075415,0.34251739073477405,0.00021630390676184168,7.155959098389116,104.51804773601351,0.0,0.999126517259245,0.5322396489501213,0.9338719246745676,0.17465309856855618,0.00741953341597225,0.09040200303128906,2.042066091266317e-06,3.8276778506906314e-07,0.9999409620188274,0.02523198264919503,0.33941499883703985,0.7640926890957765,0.9999019336268098,2.2142618211797852e-07,0.030652035293046727,0.0002960088173889268,0.00926820614908913,0.9825798756268458,0.6577483878794174
29.47234246147702,0.34248642711427607,0.00022420759170642437,7.155816598746987,104.51743066351295,0.0,0.9992120151975882,0.5269686499470005,0.9137122506314684,0.18630554213139897,0.007270539510012393,0.09145576689728113,1.9403235734367397e-06,-3.2075761874534613e-06,0.9999436648930145,0.02481651383239005,0.3152120839299207,0.7708634350665552,0.9999079626559809,2.9286918673983125e-07,0.029890238763831543,0.0003149022539883246,0.010109644729666563,0.9833800429835786,0.6575408553273598
29.813025282928567,0.34245013077921754,0.00023192665270226425,7.155674977781716,104.51685033908285,0.0,0.9992771682445094,0.5217498213922995,0.8900715739444923,0.19787935038498092,0.007135777382549604,0.09250835416594996,1.8502060415801857e-06,-3.2024259336471865e-06,0.9999460457265938,0.024405321547317928,0.2926518535503999,0.7771827158495423,0.9999127636302879,1.8569789809571065e-07,0.029116405338859123,0.0003331543749631648,0.010978005321378697,0.9840910359928259,0.6573331140310407
30.11821083420445,0.3424085723769529,0.00023944341812746355,7.155534240163144,104.51630600701885,0.0,0.9993305637490507,0.516582648680585,0.8630075639681712,0.20936528207695765,0.007013399735996626,0.09355975688254468,1.77387957335773e-06,-1.6576623881848899e-06,0.9999480992779433,0.02399862311936164,0.27163421519259945,0.782983100942666,0.9999171544025196,1.834040053724617e-07,0.028334520037037774,0.0003505985838978576,0.011869736441616612,0.9847043446663846,0.6571251953493972
30.387121864562204,0.3423620171164106,0.00024674623561607277,7.155394424154719,104.51579682482522,0.0,0.9993718505609006,0.5114666294382822,0.833159709161454,0.22075309603545418,0.006905026679908832,0.09460996343317835,1.7089015622625478e-06,1.0210891070926936e-07,0.9999498456410291,0.02359668381327929,0.25207138228048487,0.7881998345562475,0.999920786809801,1.3250671529418e-07,0.027548235880362138,0.0003671102978037375,0.01278076738258142,0.9852334617352885,0.6569171336195448
30.616751265176184,0.34231064747603823,0.00025382171315070374,7.1552555501174435,104.51532194523257,0.0,0.9994069995090803,0.5064012563119192,0.8009232984826423,0.23203358134568508,0.006809302687033258,0.09565896442837724,1.6552303862507003e-06,1.3644180455780629e-06,0.9999512909051682,0.023199730996826245,0.23386993100672773,0.792796164356936,0.9999237626315919,6.327110254689548e-08,0.02676128581805309,0.00038255206520878665,0.013707312380287376,0.985677036799788,0.6567089601568539
30.808931868658075,0.3422548187983411,0.00026066396317441735,7.155117660472615,104.51488034390007,0.0,0.9994356663855383,0.5013860337332049,0.7671564488239582,0.24319778821389057,0.0067267687010849194,0.09670674853835036,1.6114782398068161e-06,2.0763260716496215e-06,0.9999524677314056,0.022807999710891688,0.21694742488689137,0.7967619451995583,0.99992620865483,3.768621460893124e-08,0.02597696877342555,0.0003968349801954718,0.014645296025014288,0.9860449642298272,0.656500705814277
30.965128299162338,0.3421948732627409,0.00026726753747661835,7.154980791987339,104.5144709598418,0.0,0.9994586764381129,0.4964204660390991,0.7326189895324806,0.25423731192527815,0.006657391705213241,0.09775330521864044,1.5765039530717296e-06,2.05901262048629e-06,0.9999534041800424,0.022421706864765852,0.20122104695123263,0.8000935505544938,0.9999282018466438,6.576135530763732e-08,0.025198525573922635,0.0004098740438899601,0.01559077715651032,0.9863451600482472,0.6562923999980154
