V,Ca_SR,Cai,Nai,Ki,Ca_ligand,d,f1,fCa,Xr1,Xr2,Xs,h,j,m,Xf,s,r,dCaT,fCaT,R,O,I,a_ur,i_ur
-73.18771322005594,0.34446327210974925,7.530204638334757e-05,7.2760629561349015,104.40050631536558,0.0,0.000554881101514224,0.5532337959762308,1.0050365756917403,0.0038355551036944537,0.42414102545494464,0.06692537523408237,0.6747690237231758,0.4261751073672371,0.03953745801265536,0.02873121418246159,0.9773235512379252,0.0003306374197355613,0.00040420331249096567,0.8936020073390203,0.034049596539773304,5.717028982039945e-05,0.0016189342412495195,0.0003984987809966172,0.6292976837338669
-70.18834600121107,0.3444635936375649,7.522340095279486e-05,7.276043620116234,104.40053770632683,0.0,0.0005985553086228198,0.5540241793051344,1.0050416308466137,0.003797156562984381,0.4172201733877028,0.06703395770727996,0.6653046086225802,0.4266517415780786,0.05447067136009818,0.028766178131538176,0.977227317253112,0.0003428445865204774,0.0006043610792879158,0.8926353173080376,0.0341004963621531,5.7121980461088455e-05,0.0016150957032696044,0.00040725143162114125,0.6294031218292601
-67.1467717688722,0.34446389527807,7.516909501150435e-05,7.276030782206625,104.40056580454903,0.0,0.0007389835436189409,0.5547694050201633,1.0050462549409191,0.0037672675700789887,0.40100581375984556,0.06728396681933797,0.6385812723101824,0.42692210901678906,0.07749490936904159,0.028783675154925737,0.976966988558169,0.00037923209566256816,0.0009915620179259958,0.889587086481555,0.03415107854767663,5.707907624362077e-05,0.0016114318831222305,0.00043554744507152753,0.6295094155246994
-63.899411417766245,0.34446419322782745,7.515797967206217e-05,7.276045824042684,104.40059359099254,0.0,0.00101827153557306,0.5554662179967678,1.005049807256066,0.0037480068602211355,0.37924863305771445,0.06765772615747584,0.5944382304311541,0.426898740447371,0.11121081476036161,0.02878547443635616,0.9765135840382706,0.00044415755543975597,0.0016716875695346142,0.8833632033528698,0.03420111779177526,5.705006120438259e-05,0.0016081925081884556,0.000491811038135902,0.6296167074605206
-60.061008742100775,0.3444645116835261,7.521947233962865e-05,7.276146135661155,104.40062347242275,0.0,0.0015413171628763619,0.5561050241368773,1.005051385606072,0.0037432182127335187,0.3532862604457585,0.06814774926137057,0.5306691892516605,0.42641344880312726,0.16519543100114872,0.028771961393752363,0.9758103876329342,0.0005493359932221823,0.00303257134543733,0.8723998067053789,0.034250255002288205,5.704771280122477e-05,0.0016057527722515368,0.0005930977785146989,0.6297251655560042
-54.70720711355356,0.34446489518045736,7.542419950758732e-05,7.27654389011488,104.40065827187004,0.0,0.002683460924088574,0.5566544254498073,1.0050493108906813,0.003762787507320771,0.32235540995701156,0.06875963584804105,0.4398762813010749,0.42498720005387,0.26744058633811046,0.028741302487923184,0.9747106102057318,0.000732311496264806,0.006698795095502457,0.8539243674974376,0.03429781892441489,5.709574747154643e-05,0.0016048075198797055,0.0007910732521872532,0.6298349849820098
-43.52237449663509,0.34446545239320253,7.602768358406293e-05,7.278252519178015,104.40070285760284,0.0,0.006715861974165408,0.5569664644141206,1.0050392475762444,0.0038430039109724925,0.2827689944974996,0.06951252908206154,0.29809982721825606,0.4204156951555939,0.5317691741082176,0.02868717368407601,0.9727074196615958,0.001160255569200927,0.02669400599028133,0.821501511158176,0.03434223640391213,5.725232939362453e-05,0.0016070565108340649,0.0013404929830521859,0.6299456437480705
-7.086564518126455,0.34446739380679714,8.348849363582565e-05,7.283115084145361,104.40076357151511,0.0,0.181369528119349,0.5537914041747894,1.0049654610215106,0.004964633808566326,0.2111818223453869,0.070494397257081,0.022919724464170434,0.31674615256478583,0.9933414356218102,0.02854363093531055,0.9601144197702255,0.009247502309450506,0.6730517265785988,0.6552657177153567,0.034368552282122426,5.817543633224241e-05,0.0016316359516134501,0.025744052632324745,0.6299983715817288
9.164232653464337,0.3444769670811481,0.00010104523863574745,7.283160327683504,104.4007548188109,0.0,0.5253695165724722,0.5483642593773558,1.0045327080198723,0.009939283996640106,0.13937558296523772,0.07155550830697126,0.00018407793483357816,0.13091848295290778,0.9992216014416723,0.028273491096979138,0.9224790938303218,0.05988184113929318,0.9808981328069762,0.24502228382695967,0.03429676991721921,6.364703490459203e-05,0.0017886714478921194,0.19591009793327746,0.6298874447086252
17.00068749585676,0.3444921848080727,0.0001121697365358294,7.283017591725355,104.40056421510938,0.0,0.736402972107483,0.5429404865837538,1.003814688252484,0.018560001051608557,0.08875017340363227,0.0726257523360051,1.3349701449925885e-05,0.047796716708286634,0.9996932023734021,0.027928774556163955,0.871623376820996,0.1674839430152565,0.9987523994588462,0.03185042416607809,0.03412901944781569,7.333061718403194e-05,0.0020706770610890834,0.4704953009288793,0.6297170098392353
20.97271435346191,0.3445085815038324,0.00012071480718615076,7.28286631667779,104.40014393206106,0.0,0.8542237457680493,0.5375659034326911,1.0029829721439891,0.029085590893628048,0.05651589139846476,0.07369770062913356,6.682498517468477e-06,0.017119935371496066,0.9999366262052489,0.02754783142849652,0.8177162338359744,0.2966014739517956,0.9995198443975466,0.002145805736029999,0.03390208202762986,8.490066907665391e-05,0.002413123484999984,0.697992421678686,0.6295319798794182
23.185685159645335,0.34452467152360705,0.00012883616862199932,7.282710888178438,104.39951983607023,0.0,0.9192826857444961,0.532243383530231,1.0020243872147725,0.040545888646534384,0.03680759497823906,0.07476963107729949,4.722630037887596e-06,0.006117529937386945,1.0000719966919283,0.027149491387218765,0.7645082411455215,0.41590720232994705,0.9997064127666134,0.0003021757376689873,0.03362624951189917,9.766660312829275e-05,0.0027983896036998662,0.8377240186439358,0.6293416407913864
24.303054915841752,0.34453972794328436,0.00013685116056732203,7.2825539799316275,104.39875387138068,0.0,0.9551116826536933,0.5269731537979234,1.000860992599949,0.052409636796749315,0.02502589906747145,0.075840856378158,3.96285731510938e-06,0.0021872133135208307,1.0004094945358817,0.02674471489788992,0.7135457714858425,0.5105749844330505,0.9997483752109027,0.00018615586590330774,0.03330510367525917,0.00011140927056085724,0.003222545011675444,0.910602979892028,0.6291490550717149
24.82370404015917,0.3445531891910466,0.0001448786273964726,7.282397367040596,104.39791122706035,0.0,0.9747903748529937,0.5217549477088448,0.9993809332307853,0.06437921645127835,0.018091348877277303,0.076911035402097,3.6246428134373237e-06,0.000792823595341882,0.9994263675287636,0.02634008635222851,0.6654538733649016,0.5787566891169462,0.9998210517901159,-7.572114432025396e-05,0.03294107366127814,0.00012600506755320557,0.003684583886955548,0.9453470509692288,0.6289555317688262
25.091746395403295,0.3445645678296488,0.00015296837236038595,7.282241986986417,104.39704212763625,0.0,0.985627655496766,0.5165883459029653,0.9974316370553042,0.07631305216489306,0.014036417742859844,0.0779800112865754,3.4926773518859043e-06,0.0002868330189142401,0.9984612600455514,0.025938844541289426,0.6203801001711181,0.6253094874771278,0.9998161894559322,-2.4868391666504743e-06,0.032536161317625524,0.00014137196986365878,0.004184904612351037,0.961324232735277,0.6287616291648283
25.298638942001727,0.34457340895959276,0.00016112176317993363,7.282088171339467,104.39617850533237,0.0,0.9915938494706006,0.5114728667974922,0.9948103171883595,0.08816370595793523,0.011668521051214019,0.07904773319942758,3.4137859348839787e-06,0.00010406960604238618,1.0028432260563103,0.025542068249386356,0.5782344404304697,0.6566099839208425,0.9997875450471827,6.534108127103283e-05,0.032092339203998045,0.00015743667176969592,0.004724360284226479,0.9686478011826319,0.6285675270220875
25.528977087854688,0.3445792718507598,0.00016931160666840294,7.281935937200014,104.39533831687359,0.0,0.9948856160392069,0.5064080079639415,0.9912597239504234,0.09992666822192217,0.010272747882306999,0.08011419945557807,3.2841679245421434e-06,3.818047074952714e-05,0.9969706318830067,0.025149821180344006,0.5388414633602814,0.6780283848886216,0.9998432835519379,-3.552126319776492e-05,0.03161182433906505,0.00017411039692132962,0.005303487820036209,0.9721853426781341,0.6283732437073072
25.806673362559355,0.3445817350563266,0.00017749865734178712,7.281785163481629,104.39453057192695,0.0,0.9967059426348052,0.5013932636693993,0.986464731196577,0.11161303174293846,0.009431484872356106,0.08117942791252791,3.1907071463305547e-06,1.540197183713515e-05,1.0010551227169309,0.02476179156731262,0.5020109804699577,0.6933864416089458,0.9998154468037447,1.6955579379575894e-05,0.0310971651658272,0.0001912818623321324,0.005922220348572715,0.9741092424167086,0.6281787395586564
26.131336251618514,0.34458041051866184,0.0001856477856606389,7.281635697083429,104.393759261919,0.0,0.9977241060820793,0.4964281327635627,0.980059467385833,0.12323542322535357,0.008901105948917297,0.08224343934836084,3.039170064061871e-06,7.341916032863855e-06,1.0006343726946068,0.024377627552642642,0.46756494373214363,0.7051901783794431,0.9998437788951917,-3.575032811692034e-06,0.03055123433613747,0.00020881735671430976,0.0065797754517950965,0.9754113238292964,0.6279839691870459
26.488801676430377,0.3445749607774517,0.0001937255802632809,7.281487393037153,104.39302564561727,0.0,0.9983041039567867,0.4915121211415363,0.9716428862106719,0.1348033067203132,0.008543657380152163,0.08330625141986739,2.9020034705272878e-06,4.492073950841287e-06,1.0038097053445105,0.02399704927185875,0.4353434967223026,0.7149793089431017,0.9998484652207518,-4.936055783453537e-08,0.029977154377777537,0.00022656708868403478,0.007274732519692826,0.9764937317122852,0.6277888993094649
