name,333
CaSR1,5.688248109087423
CaSR2,5.68681010710988
CaSR3,5.685166496273621
CaSR4,5.687065851483223
Cai1,0.0011442970963841353
Cai2,0.0011364004303747843
Cai3,0.001118445519021385
Cai4,0.0010831542533516981
Cass,0.0010558560127338055
d,8.294295397858227e-07
f1,0.9997190984243645
f2,0.9959406487120571
fca,0.47243568178452
y,0.07735442236648885
pa,3.4470343534455196e-05
n,0.011443748496575118
ikur_r,5.601909727504907e-05
ikur_s,0.9502904105801315
h1,0.9930312868398203
h2,0.8664663223426474
m,0.00045909047193447945
it_r,0.00025035152237510053
it_s,0.9868695685701266
V,-90.22051698220294
Ki,230.74602274454202
ryr_a1,0.5049883744186201
ryr_a2,0.5049882969931513
ryr_a3,0.5049879506900252
ryr_ass,0.5049840030727479
c1,6.351182505867253e-28
c2,1.0710398268908195e-27
c3,4.755266998036403e-27
css,5.436941065555936e-24
o1,0.9999992330335685
o2,0.9999990288733356
o3,0.9999983126144047
oss,0.9999848937332446
serca_a1,0.9140684443867909
serca_a2,0.9139190505883986
serca_a3,0.913609762618635
serca_ass,0.9127030150952766
Nai,17.704323409428593
Nass,17.843340829015244
fluo_1,0.0060687410999486924
fluo_2,0.006052426051352874
fluo_3,0.006014721810246571
fluo_4,0.005938278525389115
fluo_ss,0.005876792048667962
CaSR,5.686498242010482
Cai,0.001107668522847159
fluo,0.00599101960334252
