,333
V,-68.67064199979338
Na_c,129.83711201000722
Na_i,10.100279924502477
m,0.0062991763827065
h1,0.7256567099239142
h2,0.5755020169001064
Ca_d,0.0001671951630208
d_L,3.387401445415764e-05
f_L1,0.9970604627007283
f_L2,0.9642604555398204
K_c,6.644626465968073
K_i,127.74947684922084
r,0.0017697783963906
s,0.9212316568166494
a_ur,0.0006774477770231
i_ur,0.9306445367353992
n,0.0146709179729457
pa,0.0003231450830509
Ca_c,1.8147763329661075
Ca_i,0.0001509188134057
O_C,0.0594579009266557
O_TC,0.0291911222114481
O_TMgC,0.3603673594142469
O_TMgMg,0.5644311090432921
O,1.4121924028248405
Ca_rel,0.8670191068551606
Ca_up,1.0447410146291194
O_Calse,0.510042936722376
F1,0.1433671901566201
F2,0.0084255667011333
