v,CaMKt,cass,nai,nass,ki,kss,cansr,cajsr,cai,m,hf,hs,j,hsp,jp,mL,hL,hLp,a,iF,iS,ap,iFp,iSp,d,ff,fs,fcaf,fcas,jca,ffp,fcafp,nca,IC1,IC2,C1,C2,O,IO,IObound,Obound,Cbound,D,xs1,xs2,xk1,Jrelnp,Jrelp
-87.81433933251157,0.07163313960604036,0.00011993524827718871,7.950980059321508,7.951133747030811,143.85661134753727,143.85657615904265,2.1883753932637715,1.5391497471126765,0.000115802273646236,0.007483962120440518,0.691571234061673,0.6914595660420982,0.6906786616350891,0.4469579747543459,0.6886935372195794,0.00019509007864762797,0.39971498724799015,0.1915464893613404,0.0010138616728438757,0.9995389715449554,0.2818915747848251,0.000516593125948585,0.9995390242810475,0.320666105170836,2.447107342792034e-09,0.9999999893772348,0.7844305589096153,0.999999990384935,0.9805448622381377,0.9867946841429783,0.9999999114184065,0.9999999856211432,0.010358116671324996,0.9989166824198613,7.073284577705947e-05,1.8696467716934716e-08,8.949226058787542e-05,0.0006735557509424177,0.0002497915489757959,1e-09,1e-09,1e-09,0.0,0.45725410170904673,0.00020916667021517957,0.9968107775282796,2.307915157317769e-07,2.862294804530785e-07
-87.81490085871377,0.07159732511998912,0.00011968834369032205,7.950966952474533,7.951120190709741,143.85662896903312,143.8565937587358,2.188099632963885,1.541782403267342,0.00011558480637185192,0.007483530329152328,0.6915917087565553,0.6914817383305851,0.6907088629895155,0.446985758220083,0.6887599620456768,0.00019506868872565345,0.4002492413775833,0.1917435548150295,0.0010138200555852201,0.9995390236371947,0.2827436833693129,0.000516571910146039,0.9995390757438617,0.32158832453241054,2.446755850107908e-09,0.999999989509327,0.7846460211245363,0.9999999903872634,0.9807384488134484,0.9869695920793085,0.9999999156574657,0.9999999858867333,0.010276610169333502,0.9989355173958482,7.072225402285993e-05,1.8692377348075273e-08,8.937320766885984e-05,0.0006599205655365028,0.0002447214071579916,1e-09,1e-09,1e-09,0.0,0.45703562886029686,0.00020870407573606915,0.9968106023038752,2.3227494327064382e-07,2.880955691800972e-07
-87.80300318352364,0.07156150373123077,0.0001194428533255547,7.9509538132202335,7.9511066055161495,143.85664654365715,143.85661136375145,2.1878249167966484,1.544406750073528,0.0001153685774204669,0.0074919123466711144,0.6912597747569953,0.6914829850166538,0.6907350608715929,0.4470051020832205,0.6888228061853683,0.00019548161357435678,0.4007804090165411,0.19194017175300312,0.0010140016659843448,0.9995390419505573,0.28359474465057405,0.0005166644922071816,0.9995390888059935,0.32250923403115433,2.448578928005158e-09,0.9999999896235088,0.7848612679843956,0.9999999903883617,0.9809301091221668,0.9871421833115229,0.9999999196686218,0.9999999861371983,0.010196015454423328,0.998953604461876,7.085790976345544e-05,1.870649541957619e-08,8.935458061865958e-05,0.0006466373696797941,0.00023980049417815855,1e-09,1e-09,1e-09,0.0,0.4568172612757299,0.00020826104748478217,0.9968104854114456,2.3375754080600674e-07,2.899588661224204e-07
-87.6865059131454,0.07152567560714018,0.00011919876317664533,7.950940636525517,7.951092992741209,143.8566631846193,143.8566288196639,2.187551244218592,1.547022780740851,0.00011515357507377511,0.007577161259336843,0.6876249588198473,0.6911526283555766,0.6907000104897867,0.4468900386035843,0.6888427237023592,0.00019970478865022847,0.4013004003765661,0.19213403165519508,0.0010172242015490773,0.9995385188393344,0.28444407764673046,0.0005183072934191171,0.9995384873839046,0.32342774036298655,2.4794322713709302e-09,0.9999999897052666,0.7850762997042349,0.9999999903710044,0.9811198623301699,0.9873124885233161,0.9999999234565697,0.9999999863662192,0.010116337250369386,0.9989688310959001,7.2234942017816e-05,1.8933155306031698e-08,9.039573259095402e-05,0.000633537672088107,0.00023525514685898883,1e-09,1e-09,1e-09,0.0,0.4565990149179429,0.00020787815518332628,0.996811298179359,2.3544388411533519e-07,2.920268244374197e-07
-87.13509365754115,0.07148984091273806,0.00011895604204106009,7.950927398138182,7.951079355498131,143.8566748039609,143.85664512790086,2.1872786145738816,1.5496304885989094,0.00011493977327381398,0.007994380318219212,0.6699952301212903,0.6890510273024467,0.690327779577163,0.4460549018387944,0.68862960484911,0.0002209908105679145,0.4017706679159392,0.1923142758701397,0.0010349707831483314,0.999534995530667,0.28528845151665205,0.0005273543718189873,0.999534500539042,0.32433866390267835,2.6538904379544867e-09,0.9999999896737802,0.7852911164980507,0.9999999902496518,0.98130772740743,0.9874805379850449,0.9999999269954521,0.9999999865386645,0.010037566803208602,0.9989728019062637,7.913642304446722e-05,2.0142603387252554e-08,9.626605531146936e-05,0.0006200831212588326,0.00023196587413056241,1e-09,1e-09,1e-09,0.0,0.45638096516737786,0.0002077517257442872,0.9968170794847069,2.385780603140875e-07,2.955701313246641e-07
-84.79806866206694,0.07145399980691647,0.0001187145913863396,7.950914006962084,7.9510657048178315,143.85666692769271,143.85665622443,2.1870070268920156,1.5522298660964784,0.00011472708917031131,0.009995952459028037,0.5937633944377401,0.6791137515710657,0.6883896267889427,0.442241718807012,0.6873363640570964,0.00033727515599457636,0.40203340737692983,0.19243888545643242,0.0011164418419602705,0.9995162256138483,0.2861147836548998,0.0005688905952487246,0.9995135502422328,0.32522114144119424,3.6237317498167592e-09,0.9999999890699325,0.7855057185749079,0.9999999895437511,0.9814937231054138,0.9876463615265136,0.999999930091792,0.9999999864540722,0.009959682610890449,0.9989192082902744,0.00011612864870324776,2.646232613141077e-08,0.00012716707514889334,0.000604314305812778,0.00023342874034654927,1e-09,1e-09,1e-09,0.0,0.4561634071116468,0.00020873715992877857,0.9968434090836512,2.493911946146775e-07,3.069631998477093e-07
-75.5197468252904,0.07141815242794182,0.00011847407139171923,7.950900355256881,7.951052106968331,143.8566142819951,143.8566507482676,2.186736479077838,1.5548208975299946,0.00011451521787255512,0.021861896931522497,0.3574525823166061,0.6378014710522522,0.6789054787639557,0.42935424379211873,0.6808377731844804,0.0015126658200175877,0.40153953559554395,0.19238788307854449,0.0015144167891663189,0.9993691842745913,0.28687422141634844,0.0007718649426878309,0.9993575612319553,0.325999396383264,1.567703381057082e-08,0.9999999809067897,0.7857201060642266,0.9999999806025007,0.98167786746622,0.987809987885983,0.9999999298211969,0.9999999829698225,0.009882628793349878,0.998300460960866,0.00047410989716570063,8.573553562769161e-08,0.0003909507185673486,0.0005808922117443575,0.00025377399873316756,1e-09,1e-09,1e-09,0.0,0.4559472213193168,0.00021527548847736022,0.996939185405056,3.244332282276304e-07,3.8370852948988034e-07
-42.70156428458223,0.07138229889264479,0.00011823636653038804,7.950928340966787,7.951040993612805,143.85657983144404,143.8566262216299,2.186466965133622,1.5574029757685959,0.00011430324428202231,0.1767699767262046,0.19894478737521093,0.5457378910449231,0.6447870766214209,0.4065176060378989,0.6572015714656689,0.13955466942870434,0.39981853308835835,0.19211109817792174,0.004438748502972527,0.987068181254167,0.287383114734055,0.002270182915511228,0.9887539810814174,0.32645404704173775,1.0340052367145233e-05,0.9999938704601925,0.7859341091363387,0.9999812478292378,0.9818588509641817,0.987969676716377,0.9999974797599848,0.9999924397973292,0.009806360385159122,0.9914095134588846,0.004136753523674668,1.0246876550408787e-05,0.0035043310062641145,0.0005806216480932007,0.0003588070091453621,1e-09,1e-09,1e-09,0.0,0.4557294535968652,0.0002871694766280142,0.9971919425978678,1.1968231196925334e-05,1.2090781852600206e-05
2.6256717718246256,0.07134744554761793,0.00018679141259452214,7.955797134154743,7.952227910673623,143.8565976252519,143.85656297384057,2.186197142143047,1.5421022879252066,0.00011410745312409988,0.9819222064709536,0.0037372713673544996,0.40092231556775787,0.5527859255830287,0.36682412945822557,0.5914394154590161,0.9986791819861844,0.39782591771007053,0.19179139948361093,0.058509600875395855,0.8356330718979362,0.2851374853192244,0.03345859353960821,0.8709108735131368,0.32452910591663386,0.3009283375468424,0.9861795019139465,0.7859244672235651,0.9527166488115362,0.9808434602912479,0.9794816311055338,0.9944485991807769,0.9807981342938844,0.013810497842888897,0.9433670398859204,0.010467231230543318,0.0331074945675266,0.011566546409557113,0.0007370145104903945,0.0007549469185745335,1e-09,1e-09,1e-09,0.0,0.4557950914987277,0.0019570120086506966,0.9977175424146286,0.23497492167752437,0.2367856688671116
13.075957640718615,0.07135653991517377,0.0014952365157701968,7.956367497833455,7.954881195835445,143.8566067122806,143.85618216955936,2.1858563914998426,1.2883918193232828,0.00011459393332637616,0.9948465817534659,3.763505058296128e-07,0.26026434196156395,0.4451430013454067,0.31765411322253584,0.5099156914810703,0.9999721163165524,0.3958417429817119,0.19147201424748916,0.17464846951910426,0.6819850890614791,0.2778905626105188,0.10889390016605269,0.748449930593218,0.31835782666732304,0.7861703369565285,0.9382830294259372,0.7857273212808917,0.8979487048742856,0.9804393039367125,0.9665180608423782,0.9748416348161655,0.957845309417435,0.43572914728800977,0.7525447029851395,0.028976753401103242,0.17719413788258273,0.03801880318670564,0.0015797795999078904,0.0016860964671739237,1e-09,1e-09,1e-09,0.0,0.4562443962957876,0.004630689368120929,0.9982756708533812,1.0265864955031145,1.054807329066401
