V,Na_i,m,h,j,K_i,r,s,s_slow,r_ss,s_ss,y,Ca_i,Ca_SR,z_1,z_2,z_3,TRPN
-83.63800653752604,11.915938329519344,0.002613822054936369,0.7753033309486644,0.7578775238979374,138.6855079945933,0.0016660520100185597,0.9941334261545004,0.49426048942089296,0.002231265863709559,0.32329566686036365,0.003966744422060176,0.00012803512053895079,2.0325084350154676,0.980535693322425,0.008491306348434993,0.010878843198644026,0.06162815310419103
-72.51628026640684,11.915897297364554,0.013800363686490277,0.770092426034635,0.7565962424720593,138.6859835389568,0.004278762223232703,0.9940657011702194,0.4946635434403306,0.002815566153580096,0.3232787312359723,0.0039663604453323295,0.00012787900677688563,2.0328519199103865,0.9806277603477875,0.00849120556286393,0.01078768666926582,0.061647226406017545
-62.251579009759254,11.915845785862517,0.06092496072297477,0.7635886789339574,0.7544718933705283,138.68643224216623,0.010022966879576019,0.9934011035584808,0.49501607285437627,0.0038407383787022508,0.3231854338852037,0.003965185016076079,0.00012825986490782836,2.033069587849502,0.9807083525831456,0.008493767651211676,0.010705284141747632,0.061665296358902666
-50.480364474160865,11.915847949460712,0.24987569971139353,0.75377941245125,0.749645764918111,138.68688352568992,0.02348573553758016,0.9901370490711495,0.4953191891113377,0.004986350537207115,0.3230556459236812,0.003963827889276735,0.00013049490761136,2.0328161919168726,0.980748749383145,0.00850617006163994,0.010653045491612766,0.06167992237278308
17.154370211185434,11.918493601483851,0.9855937742358561,0.47759523718051683,0.721868036344715,138.68685214984163,0.43110520423488075,0.9731661924153515,0.4923689515566645,0.011480821022214852,0.3229075323883809,0.003960284711567801,0.00017564731490653468,2.022364062097526,0.9780608218063096,0.00878681239405582,0.013058538131318914,0.06166491452558728
32.41641642486481,11.919666587806654,0.9999938233579315,0.055295994116854486,0.662493403301858,138.68615585605397,0.9792903192937147,0.9457553561136148,0.47850917241855057,0.09219638227582407,0.32275380812102106,0.003935264047154959,0.00018288339106127405,2.020135053888757,0.9761627890140111,0.009077522491657067,0.01465255061419352,0.061555010412474444
18.570859164710214,11.919641869300046,0.9999497977589867,0.006649908708130825,0.6080881762781288,138.68545852967898,0.9399495963975003,0.9191172903221652,0.4650586867165939,0.14925570320133302,0.322600161187897,0.00391578043086693,0.00020127520851134052,2.015310786778558,0.9730984976299106,0.009340564584803368,0.01743888592934618,0.061428992348043776
7.442229976069142,11.919509027910264,0.9997173339025747,0.0009410507818967266,0.5585623503640471,138.6848948017701,0.8565997999909801,0.8932357251573549,0.45224258495343883,0.18004551311811745,0.3224466086331314,0.0039035411741785517,0.0002642732646558375,1.999926214270745,0.9652122428243104,0.00979625643802004,0.024840898735815294,0.061215750000479345
0.555406669948947,11.919373393027264,0.9991588918732024,0.0001693156042741665,0.5137706546903948,138.68444789200802,0.7596676489999734,0.8681022364894377,0.4405876782522184,0.1985226670563067,0.3222931683274141,0.0038946569031270556,0.00037617192386904346,1.9728257735790071,0.952590950715907,0.010582780857739157,0.03661685943027271,0.06080086254844572
-3.7153003299090677,11.919248201304931,0.9983451744089921,4.1080537124594435e-05,0.4733310624986874,138.68408657173788,0.6768405957663431,0.8437095455362278,0.4303604957191907,0.21112842658456354,0.32213984790504946,0.003887347814716801,0.0005124912337080037,1.9395111232352635,0.9383543795061479,0.011724387978119274,0.0496145002392067,0.060109350911033844
-6.615341904840792,11.919134087624302,0.9973855894314669,1.720545699803767e-05,0.43675339287309767,138.68378512871416,0.6123778578494815,0.8200453336038711,0.4214295663450668,0.22054721687623577,0.32198664696309015,0.0038809023495034265,0.0006509873722223582,1.9044932468186186,0.9245237350532676,0.013168528864685676,0.06186536682188563,0.0591350474804549
-8.7778412783642,11.919030174079994,0.996331177939787,1.4463729996760076e-05,0.4035825487065165,138.68352675672068,0.5619879009011928,0.7970937694033856,0.4135638622860734,0.22798149168780119,0.32183356318097894,0.003875008280745729,0.0007798736699089978,1.8698596160640413,0.9117749574745223,0.014822968737960386,0.07278953768820419,0.057915933380139784
-10.514178667462074,11.918935448185945,0.995192012234476,1.70025997383364e-05,0.3734318327664456,138.6833009515513,0.5212232928729145,0.7748380755718677,0.40656652502946733,0.23403993985033675,0.3216805947233412,0.003869508940110302,0.0008942012737038469,1.8364593034651127,0.9002395337441464,0.016596466212918146,0.082351862730056,0.05650847569485448
-11.987582426244114,11.918848948972018,0.9939579949442844,2.127447539016022e-05,0.34597577230335413,138.6831009626804,0.48697670291113154,0.7532618485671454,0.4002899743381316,0.23906829644933783,0.32152774069481027,0.003864315993457173,0.0009927284653150853,1.8046407896694325,0.8898780877302942,0.01841687490763316,0.09066934417061252,0.054972237769852016
-13.290869363860475,11.918769808884615,0.992614596150023,2.641851323614791e-05,0.3209377722017471,138.682922235889,0.4572343577596864,0.7323496299752501,0.39462520357729475,0.24328178738949424,0.3213750011085072,0.0038593750373714813,0.0010761381217286835,1.7745486610650272,0.8806038836206228,0.020232247494932798,0.0978860415347771,0.05336177565701378
-14.48117274236038,11.918697270864634,0.9911335548827015,3.225592100710756e-05,0.29807988385166106,138.68276153869144,0.4306843393562987,0.7120871886818942,0.3894904642862974,0.24682430731141983,0.3212223768000956,0.003854650296360441,0.0011459919433691537,1.7462377682606949,0.8723216827514612,0.022006709012808073,0.10413808055274713,0.05172305862275917
-15.596166228963613,11.918630692879944,0.9894860008599408,3.881470505580108e-05,0.27719534219096065,138.68261647198952,0.4064482237578551,0.6924617244019341,0.38482313772129173,0.24979740049168137,0.3210698693805713,0.0038501171359560373,0.0012041149540393196,1.7197193748851478,0.8649398606387867,0.02371607830742473,0.10954579292464692,0.050092612836713145
-16.662153101263343,11.918569542353765,0.9876316443453375,4.6205130925305064e-05,0.25810300312584505,138.68248518516225,0.3839200565285218,0.6734620564271959,0.38057419638384066,0.25227582925638226,0.32091748123412805,0.003845758033585104,0.0012522590019041332,1.6949816238306603,0.8583738788986407,0.025344390435632712,0.11421368903606652,0.048498138348652284
-17.6983669694588,11.918513384320221,0.9855255657146105,5.458732423703499e-05,0.24064315991391547,138.6823662012583,0.3626718068044346,0.655078839644743,0.3767044134339565,0.2543166057302762,0.3207652155536225,0.003841560228854171,0.001291943700922963,1.6719997393468005,0.852546939198946,0.02688131776515065,0.11823239980746035,0.046959789191107416
-18.719352101313987,11.91846186636023,0.9831098362200271,6.416573534900541e-05,0.2246742225778603,138.682258304487,0.3423976300059648,0.6373048124092211,0.3731817006316957,0.2559645463416419,0.32061307640849895,0.0038375142602826,0.0013244085291208485,1.650741383455554,0.8473896195375294,0.028320315113623956,0.1216809421305296,0.04549162471424454
-19.736287364547003,11.918414704239913,0.9803155666077938,7.519075008434548e-05,0.2100706397573733,138.6821604692692,0.3228808076672801,0.620135091547869,0.3699793134987458,0.2572557052138336,0.3204610688022073,0.0038336130225881874,0.0013506219497946492,1.6311696728536254,0.8428395018874345,0.029657318516496528,0.12462843912175355,0.044102937980087166
-20.75791350512032,11.918371664312593,0.9770573267299001,8.79698520678553e-05,0.19671912095926133,138.68207179507385,0.3039704190195906,0.6035674683129076,0.3670741280957108,0.25822018423801013,0.32030919887207787,0.0038298510136489826,0.0013713331580042115,1.6132438331465329,0.8388396494560661,0.030889808914260217,0.1271366704651924,0.042799474658944334
-21.790846911932675,11.918332555289139,0.9732329305914278,0.00010287115914030967,0.1845189348382628,138.68199148579447,0.2855703973777752,0.5876028238210765,0.3644460318881088,0.2588831965565547,0.3201574739072083,0.003826223936974452,0.0013871101014408277,1.596920139240855,0.8353390254123656,0.03201625646889958,0.12926022017783087,0.04158423562881159
-22.84000950796112,11.918297214754983,0.9687198995182746,0.0001203377343130447,0.17337880261629504,138.68191881023765,0.26762730687686087,0.5722455021963445,0.36207683854673073,0.25926657898445915,0.32000590258206063,0.003822728245681521,0.0013984005869898944,1.5821509701692262,0.8322911533491817,0.03303572420972642,0.13104828684892483,0.04045825050517814
-23.908812612493136,11.91826550209011,0.9633713979642412,0.0001408972243363951,0.16321607721921214,138.68185308675928,0.250122789262274,0.5575037407817511,0.3599498405481086,0.25938936863344003,0.3198544950917495,0.003819360871312891,0.0014055735340555377,1.5688843712066765,0.8296539386091314,0.03394768788259158,0.13254506364037438,0.039421071261741956
-24.99935164529045,11.918237292085383,0.9570143955221528,0.00016517492338441128,0.15395547798320008,138.68179366892082,0.23306616463725663,0.5433901049885884,0.35804941062474316,0.25926824399243253,0.3197032633442515,0.0038161189886487387,0.0014089551687281304,1.557063403802773,0.8273892910823453,0.03475196503626296,0.13379021042512682,0.03847115444988901
-26.112597938864354,11.918212470477625,0.9494467045714505,0.00019390748308172572,0.14552805555877615,138.68173993640946,0.21648731780867786,0.5299219073957511,0.35636076133100203,0.2589177137201328,0.3195522211678862,0.0038129998393323337,0.001408854594025252,1.5466258002894004,0.8254628637243924,0.03544872863822451,0.13481911461269117,0.03760613853942945
-27.248603751529476,11.91819093099066,0.9404348953625924,0.00022795773283842892,0.13787033350134242,138.6816912900509,0.20042979486171947,0.5171215754394278,0.3548698249487586,0.2583501152095572,0.31940138453836153,0.0038100006059472308,0.001405579378942143,1.5375040547512304,0.8238438564354481,0.03603856749772444,0.1356630323516296,0.036823049735063576
-28.406721661470463,11.918172573503215,0.9297131975522511,0.0002683310909850282,0.13092357847863634,138.68164714972613,0.18494429402755463,0.5050169344754148,0.3535632141762559,0.25757547884528004,0.3192507718357581,0.003807118329808938,0.0013994425509077496,1.5296259660171103,0.8225048297918907,0.0365225651805228,0.13634919695591663,0.036118458713057924
-29.585827761704092,11.918157303040148,0.916984051776972,0.0003161939132592142,0.12463320300669986,138.68160695446414,0.17008288539539193,0.49364136081164495,0.35242823402821344,0.25660129803312953,0.319100404140872,0.00380434986681802,0.0013907628613697687,1.5229155878536258,0.8214215084889539,0.03690237628720947,0.13690093781509055,0.03548860470899688
-30.78453482207673,11.918145029285835,0.9019215341685354,0.00037289432745357806,0.11894829330342814,138.68157016397615,0.15589426174792587,0.48303374873621885,0.3514529159831635,0.25543224118842867,0.31895030558240917,0.003801691874341861,0.0013798605377441846,1.5172944740566852,0.8205725624502189,0.037180285724240564,0.1373378380594868,0.03492949809026638
-32.00138287469025,11.918135666402728,0.8841776457709136,0.0004399852327594163,0.11382126876530109,138.68153626118732,0.14242018435302842,0.47323819805374207,0.3506260541741172,0.2540698364774164,0.31880050373340196,0.0037991408231630784,0.0013670505362848489,1.5126831113660468,0.8199393702809842,0.03735924097970828,0.13767593764409655,0.03443701010328478
-33.234995227311494,11.918129132861978,0.8633943074367599,0.0005192518636650239,0.10920759848903645,138.68150475459552,0.12969319402643473,0.46430339413719296,0.34993721150824536,0.2525121524915549,0.31865103010484397,0.0037966930225327724,0.0013526354980319454,1.5090022986069402,0.8195057491700203,0.03744285741013641,0.1379279991862123,0.034006948229265255
-34.4841980189556,11.918125351457181,0.839218732577633,0.0006127376527622845,0.10506570580966774,138.68147518172708,0.1177353911917941,0.4562814151850887,0.3493767195143206,0.25075350484532266,0.31850192062638066,0.003794344664563277,0.0013368987038388219,1.5061746250221837,0.8192577141411435,0.037435382108454256,0.1381037883969156,0.033635133213821236
-35.74808978411763,11.918124248678147,0.8113333209971597,0.0007227923424124471,0.10135659467498634,138.68144710845604,0.10655822169972545,0.4492264722651669,0.34893556363795947,0.24878410633439355,0.31835321656229654,0.003792091838843314,0.0013201008308254879,1.504125115849877,0.8191831297857302,0.03734167102350267,0.1382104504462503,0.03331743198288125
-37.026081018453475,11.918125755069836,0.7794794141693933,0.0008520987978461931,0.09804398049900145,138.6814201330169,0.0961627689586547,0.4431924360044246,0.34860534083685635,0.24658981932859983,0.3182049651077317,0.0037899305898742124,0.0013024753835753455,1.502782524104256,0.819271516019501,0.03716709222550971,0.13825280870134762,0.03304982966408258
