V,Na_i,m,h,j,K_i,r,s,s_slow,r_ss,s_ss,y,Ca_i,Ca_SR,z_1,z_2,z_3,TRPN
-83.52096876311968,11.183179357345333,0.002661187846795596,0.7723706127142235,0.7700857253484888,139.4068379102101,0.001683185870914764,0.996039417885128,0.6139571363765046,0.0022532486107292153,0.3432602245184612,0.004298003808868007,0.00010348879786274202,2.1297941209676825,0.9883630634608023,0.00844625695544887,0.0031636787217494493,0.06330045495096664
-72.37573442050123,11.183142819655462,0.014089706943110052,0.7671883015423354,0.7686731779727028,139.4073077308786,0.004329412355336869,0.9959327143573907,0.6142622092076696,0.002838125748652445,0.3432326323106016,0.004297390985668597,0.00010352822782125653,2.129939657047122,0.9883829319007453,0.008446609964803172,0.0031436353752226603,0.0633062838036421
-62.04813967267969,11.183097531816854,0.06262758453977613,0.7607104074250888,0.7664855788137769,139.40775122837613,0.010183324758471946,0.9952145967261712,0.6145231155666852,0.0038650405728443723,0.34312900192424706,0.004296072985647426,0.00010411888078832649,2.129950395581669,0.9883945590383049,0.008449591757012837,0.0031291822419839033,0.06331120193163621
-49.93916379261475,11.183117352308063,0.2617371255076789,0.750696622033213,0.7614181844520347,139.40819748632484,0.024165431486327823,0.9917682838442435,0.614711791972413,0.005013011418999562,0.34298912022395867,0.004294581692602978,0.00010671135007205697,2.129439790707548,0.9883748450589029,0.008462608759855904,0.003135952871476211,0.06331255216025765
25.55076642804638,11.186102177726994,0.9962097136737823,0.4009814818344649,0.7289117047029162,139.40813017293434,0.636073301589469,0.9731332718397486,0.6094969351467022,0.01611578534508072,0.34283056477435625,0.004289308965944554,0.00015464172919464806,2.1179077648941234,0.9852605935570665,0.008771145942974738,0.0059389179862307144,0.06327422783495676
32.555787940342725,11.187030782950517,0.9999939741483055,0.04594000865687294,0.6689317919707666,139.4073626910182,0.9798781622619509,0.9457231807973143,0.5923334411252553,0.10234517564910918,0.3426673544650071,0.004260278217834619,0.00015883922120325886,2.116088303342319,0.9837132023011087,0.009024412216318452,0.007220801543558457,0.06314845657979073
18.17667178033117,11.18701083338704,0.9999470815458089,0.005535735601121691,0.6140027905876931,139.4066428134738,0.9382585653240658,0.9190860720829097,0.5756854197528651,0.15830517107796246,0.34250422738264513,0.004239330570617125,0.00017872092546324252,2.1106143091439074,0.9805103592784081,0.009275183044099035,0.010158887964913486,0.06300634150441779
7.066896397141714,11.186896114209741,0.999701592647404,0.0007897720693050245,0.5640185621390219,139.40606197694373,0.8527046477933807,0.8932058382729733,0.5598439878694559,0.18815056166365526,0.34234120014116,0.0042262658452926205,0.00024631813477840196,2.0936443850846485,0.9720931462389993,0.009725536559901877,0.01809759056350669,0.06276777631776555
0.2695302859582804,11.1867794380884,0.9991206404728976,0.00014406297509275874,0.518829139986022,139.40560051546376,0.7550275726132256,0.8680745312375303,0.5454760077199845,0.20602846336071723,0.34217829069026084,0.004216758303516263,0.0003647718843571139,2.0643386569471107,0.9587619631820592,0.010511695275519428,0.030584250848305874,0.062309116231874004
-3.9373913043484605,11.186672745448643,0.998286911359281,3.6054576199971455e-05,0.478037388801076,139.4052257369575,0.6724344972863138,0.843684941763758,0.532888700234668,0.21822450744519986,0.3420155062574321,0.004208914239441464,0.0005077579672054357,2.0287437035316818,0.943869094120629,0.011666599328281272,0.044226247478985195,0.06155226055107388
-6.797367204704321,11.18657678148811,0.9973112047457752,1.6204474399801522e-05,0.44114222685376603,139.40491137289223,0.6084414860986171,0.8200245736775423,0.5218995310445954,0.22733330012167316,0.34185284614876676,0.0042019842422273196,0.000652298254155921,1.9915466402666242,0.9294706811998718,0.013141068939793561,0.0570166944482384,0.06049331014739074
-8.932195276510326,11.186490817819033,0.9962422757227994,1.4440727326372875e-05,0.4076821407293793,139.40464042132476,0.558516582086452,0.7970774154057141,0.5122161820016111,0.2345160234597908,0.3416903079017714,0.004195639480734416,0.0007864225008670716,1.9548469579041092,0.9162266631598394,0.014838244489405772,0.06839564356308131,0.059174772971413776
-10.646074518860516,11.18641392224559,0.9950922646628514,1.727467016181416e-05,0.3772658921671709,139.4044022852072,0.5181896102580043,0.7748265107146781,0.5035936961152917,0.24036208198322173,0.3415278895731167,0.004189714325915634,0.0009051957975994956,1.9194794483873456,0.9042521340308238,0.01666160840073609,0.07834904712058668,0.05765813518646417
-12.098117488993479,11.1863451685934,0.9938541748428987,2.1658543278604573e-05,0.34956424084199766,139.40419015136527,0.48438000995001884,0.7532552314085735,0.49584917525827477,0.24520750151823517,0.3413655901350473,0.004184114899367548,0.0010075068341591975,1.885778309739565,0.8934946737613146,0.018535736288866005,0.08700986516987726,0.05600754295884459
-13.37863524995507,11.186283701581244,0.9925128741995175,2.6843921957948916e-05,0.32429718588396145,139.40399941287993,0.45510342050989644,0.732347804045597,0.4888474057318956,0.24926238926288308,0.3412034094145198,0.0041787829782098055,0.0010942347451686775,1.8538753517346547,0.8838568117460678,0.020407216689637166,0.09453413196868898,0.054281218501285276
-14.543025721826302,11.186228767294256,0.9910455275080469,3.267240528217174e-05,0.3012235755747679,139.40382679054517,0.4290713509776258,0.7120895497334315,0.48248667160318576,0.25266784591844216,0.3410413479885359,0.00417367994530625,0.0011671586431694122,1.823812756387935,0.8752341581229798,0.022239907702245872,0.10106723822546901,0.05252776293137407
-15.627561876738856,11.186179724688635,0.9894288760384921,3.916374005437984e-05,0.28013360051027497,139.40366984472894,0.40542387395052737,0.6924670384880661,0.4766887455370878,0.2555238429248914,0.34087940711687703,0.0041687789300564725,0.0012283121994680836,1.7955882378482981,0.8675271560296961,0.024010145567332324,0.10673680205975557,0.05078535315976267
-16.657342627462402,11.186136043143557,0.9876320603369244,4.6406678500672024e-05,0.2608431776175084,139.40352668898217,0.3835688135133506,0.6734682205085106,0.4713920721749771,0.2579043204802324,0.34071758871429564,0.004164060543598326,0.0012796291121834156,1.7691754364967198,0.8606444251065043,0.025702975843337146,0.11165303282425935,0.049082544172066186
-17.650526205389024,11.186097291377259,0.9856170513667738,5.452938939807772e-05,0.2431896111442845,139.4033958146919,0.3630875882709284,0.6550825567374405,0.4665471211150063,0.25986593268673247,0.3405558953554875,0.0041595103975946915,0.0013227814060149186,1.7445342841403821,0.854503263822813,0.027309408251303884,0.11591097895695897,0.04743977005146611
