V,Na_i,m,h,j,K_i,r,s,s_slow,r_ss,s_ss,y,Ca_i,Ca_SR,z_1,z_2,z_3,TRPN
-83.68874393799729,13.13779340530344,0.0025935866361535445,0.77405567834279,0.669878756985195,137.47986026666922,0.001658692725926738,0.9696491164078177,0.3467294916568258,0.0022225557139793684,0.28081799174587757,0.0033122580610240302,0.0001986359305391364,1.8584656373312076,0.9539414586281486,0.008708664746328431,0.037012111916236094,0.05705602438139721
-72.60381353558438,13.137748339823062,0.01362476780339052,0.7689191797356287,0.6694129527411824,137.48034512240696,0.004247910443028202,0.9700426895630964,0.34725295507667897,0.0028055804244128744,0.2808218605871363,0.0033122968839322973,0.0001977445032514189,1.859489874199832,0.9542817002904898,0.008704310488521662,0.036679568175877364,0.057119993012162015
-62.435787993788516,13.137689020903181,0.059441796093151936,0.7624359289302126,0.667637728827499,137.48080282246087,0.00988289619548332,0.9698300194232682,0.3477179886483325,0.003828160630695937,0.28074941271832493,0.003311400927953,0.0001973986412327033,1.8603970168107817,0.954598960588748,0.00870290590895796,0.03636684953095765,0.057182437184555214
-51.21231293918683,13.137663802022432,0.23488485886547997,0.752915731647242,0.6635563027315079,137.4812630839283,0.022639226658806074,0.9671968191702981,0.34815898607706114,0.004970135338959223,0.2806404997787499,0.0033103019308032273,0.00019873212560141435,1.860903292915474,0.9548439370992845,0.008711486730483171,0.036115816073284276,0.05724124736031062
-16.866715143913634,13.139008496877212,0.8282678510354228,0.6714948403559651,0.6485148097892737,137.48125749197908,0.08162181657588063,0.9550275107056125,0.3480863644704675,0.006541277766987393,0.28051506200047865,0.003308693494723975,0.00021621870098174336,1.8576632730716345,0.9546088767380809,0.008813388307629972,0.03624963233448783,0.057287408709641
30.552564758673167,13.141176372440654,0.9999914086176627,0.09179806250951304,0.5958742204996097,137.4807968323632,0.9721732023034098,0.9281548081188417,0.33877258633821783,0.06420348025095034,0.2803815551687434,0.0032934329820460658,0.0002555477095742288,1.8492314781726917,0.9502527541067158,0.00930602615458767,0.04009558837877118,0.057228937616571565
18.941981622574286,13.141177108029197,0.9999524085070453,0.011058761110349468,0.5469430992506271,137.4801543871615,0.9409353990301025,0.9020125168999737,0.329250437112308,0.12202471820790928,0.2802480808705742,0.0032774072039486552,0.0002722586475420984,1.8455439735496182,0.9472075478725712,0.009620586911627926,0.04280512860275309,0.05714256142075743
8.077066820555423,13.141016534350044,0.9997430210838433,0.0015471585787959225,0.5023682261737183,137.47962980366705,0.8626041867002306,0.8766121111673945,0.32015889521035834,0.15477930073626622,0.2801146895177446,0.003266961331201515,0.0003278878362875755,1.8330920487425373,0.9401222275062363,0.010109938698113819,0.049366202532274486,0.05698393952098038
1.1047908541544458,13.140848014573473,0.9992275930523246,0.0002715969233412322,0.46202066375736306,137.4792146580346,0.7681302533239797,0.8519445254260122,0.3118490162072751,0.1746973687571832,0.2799813985925342,0.003259367445669793,0.00042872546824665296,1.8102727365010476,0.9287530589560624,0.010923835747917564,0.05985326926361304,0.05665744368302252
-3.265522877666214,13.140690387817756,0.998456856310584,6.190518465238142e-05,0.4255759930657091,137.47888160549934,0.6854873928310176,0.8280024679584677,0.30452867042254644,0.18836024633403306,0.2798482164075005,0.003253143127872821,0.0005540042532294593,1.7814729065037576,0.9157208794067905,0.012074940086794874,0.07162191093879453,0.056095648498159255
-6.235530925396614,13.140544561911936,0.9975350209026917,2.183613720103955e-05,0.39260635833571317,137.47860662663422,0.6204212771628227,0.8047742063071491,0.29812866628347173,0.19861390581914828,0.2797151431920478,0.0032476711901024444,0.0006830789225959595,1.7507481959293731,0.9029283077510986,0.013500747316829105,0.08283242311969544,0.05528848709161629
-8.44673933564155,13.140409458726124,0.9965143676203256,1.5223633080073065e-05,0.3627073287162607,137.47837358754114,0.5692994441371182,0.7822445534266962,0.2924947316392453,0.20674717882891594,0.2795821769389169,0.0032426780386116782,0.0008044905375173373,1.7201213975179606,0.8910689839715945,0.015114261032753337,0.09288377039118635,0.05426499846622105
-10.220448159867102,13.140283933483131,0.9954051718677395,1.664230320456989e-05,0.33553272490619773,137.47817228946067,0.5278299349862041,0.7603973233813218,0.2874896475245045,0.21341272707796724,0.279449315986938,0.003238026528991198,0.0009131875466645929,1.690462237805409,0.880302474941889,0.016833878875037893,0.10170487499803682,0.053071611558439376
-11.726296968194974,13.140166968419466,0.9941981982276068,2.0500219544401024e-05,0.31079055371661346,137.47799615778126,0.49290674569223225,0.7392167023586075,0.2830091126928833,0.21897984521907748,0.2793165595964571,0.003233639776586123,0.0010076350309217096,1.6621467673788917,0.8706119347065767,0.018595028713074863,0.10938392243310716,0.05175868818555799
-13.061222144207191,13.140057680297998,0.9928722817155712,2.5442870629419532e-05,0.2882325653155059,137.47784075696455,0.46248292501251964,0.7186878764303837,0.27897579515541737,0.2236774311715017,0.27918390797318654,0.0032294707739667816,0.0010881313163236205,1.6353439987309792,0.861928809154694,0.0203503261963454,0.11604307804010017,0.05037333191924054
-14.28509265939162,13.139955314809207,0.9913995622562184,3.116898272216178e-05,0.26764546570570436,137.47770294844415,0.43521462928614896,0.6987973786218764,0.2753318421117036,0.2276575508903371,0.2790513622173574,0.0032254889556960708,0.0011558409104625413,1.610130802078585,0.8541731673689393,0.022066161820907926,0.12180145759051597,0.04895603436582797
-15.437698878053416,13.139859237681437,0.9897428119693672,3.768433980641068e-05,0.24884391956604743,137.47758040573558,0.4101959100541656,0.6795333310184438,0.27203308037371277,0.2310270879868347,0.2789189243053432,0.0032216735205294472,0.001212229057127528,1.5865399263219846,0.8472664808553356,0.023719003453780113,0.12676605379003675,0.04753972418328212
